player,xg_plus_minus,touches_live_ball,through_balls,interceptions,shots_blocked,sca_shots,sca_passes_live,progressive_passes_received,passes_progressive_distance,passes_pct_short,xg_plus_minus score,touches_live_ball score,through_balls score,interceptions score,shots_blocked score,sca_shots score,sca_passes_live score,progressive_passes_received score,passes_progressive_distance score,passes_pct_short score,Segment K-Means PFA,year,league,minutes
"Yoshinori Mutō, 2019",2.954198473282443,34.00763358778626,0.17175572519083968,0.8587786259541985,0.0,0.0,1.717557251908397,4.809160305343512,38.47328244274809,13.688931297709924,0.007697578910078997,-0.006940625505304445,0.012113998510619775,0.019509128323225045,-0.0027750148996239098,0.0006985491656735149,-0.01491462498795601,-0.0005405268924606225,0.004778865915040166,0.003473494241195293,2,2019,Premier League,524.0
"Cheikh N'Doye, 2019",-0.019280205655526992,43.958868894601544,0.07712082262210797,0.9640102827763496,0.30848329048843187,0.11568123393316194,1.4652956298200515,3.5089974293059125,111.8637532133676,2.498714652956298,-0.0012486435646362059,0.003294560967058878,-0.002669877869220478,-0.006017505421101527,-0.00038525806745158444,-0.0015442681649362004,0.0038648311284128966,0.0013496824346564689,-0.0027260919322025803,-0.0005323518994085612,4,2019,Ligue 1,2334.0
"Ádám Nagy, 2019",0.8307692307692308,58.61538461538462,0.0,2.3076923076923075,0.46153846153846156,0.0,1.6615384615384616,1.0153846153846156,191.8153846153846,8.464615384615385,-0.009417898319638494,0.019128923126043595,-0.018264107288709034,-0.03854858806088776,-0.000825245625932633,-0.006466239939766788,0.025038756120263614,0.0076628585438592856,-0.01620331675037154,-0.004639784525947474,0,2019,Serie A,975.0
"Radja Nainggolan, 2019",1.130147432638536,56.55312658871378,0.36603965429588203,0.36603965429588203,0.09150991357397051,0.32028469750889677,3.1113370615149973,6.634468734112862,124.91103202846975,4.1453990849008635,0.008019303554634457,-0.015587904975563435,0.015528529139682633,0.03126775717978397,0.0005033997378202172,0.004908153851742955,-0.020361851623492973,-0.0068758556203492045,0.013155308677249638,0.003974343552526125,4,2019,Serie A,1967.0
"Wilfred Ndidi, 2019",0.0027305825242718447,69.65716019417476,0.1638349514563107,2.266383495145631,0.24575242718446602,0.05461165048543689,1.6110436893203883,0.9557038834951457,196.38349514563106,2.301881067961165,-0.008402221597627728,0.012652603804553152,-0.01463336479905788,-0.02910439430858821,0.001026617557791106,-0.0033554234063748766,0.01999317912198777,0.0032928115025811196,-0.010229967773999616,-0.004024110253321607,0,2019,Premier League,3296.0
"Aly Ndom, 2019",0.5206611570247934,49.83471074380166,0.0,0.743801652892562,0.49586776859504134,0.0,1.487603305785124,0.743801652892562,188.92561983471074,20.826446280991735,-0.007884865944382875,0.020281053864551406,-0.017093908461654664,-0.037036344782998006,-0.0025392424888108418,-0.0073132311416285525,0.022743145261702444,0.010755638495311831,-0.01772699565280545,-0.004105362383535846,0,2019,Ligue 1,363.0
"Tanguy Ndombele, 2019",0.04014869888475836,76.31598513011153,0.7360594795539034,1.003717472118959,0.30111524163568776,0.10037174721189591,3.4460966542750926,2.0408921933085504,311.78810408921936,3.081412639405204,-0.010463039047210656,0.010940370227440724,-0.016290051288157914,-0.030595891842449797,0.003082300606362238,-0.0010361348476881135,0.022156228103669864,0.0005551180301690536,-0.008118572752719265,-0.0049403002170049105,3,2019,Ligue 1,2690.0
"Reiss Nelson, 2019",-1.4976671850699845,48.289269051321924,0.0,0.6998444790046656,0.13996889580093314,0.13996889580093314,3.9191290824261276,7.978227060653188,101.61741835147744,12.863141524105755,0.012933937089259342,-0.02332559289424926,0.023862061956005078,0.050200898020504904,-2.5050077392198003e-05,0.007516656716069241,-0.03342324874205884,-0.007458631235367669,0.019357578150935816,0.006269662812087363,4,2019,Bundesliga,643.0
"Florian Neuhaus, 2019",-0.026188166828322017,49.62657613967022,0.17458777885548013,0.43646944713870034,0.04364694471387003,0.34917555771096026,2.706110572259942,5.063045586808924,121.38215324927255,3.8322017458777884,0.006553174555990232,-0.012954177596227894,0.01261107481014788,0.026177151484988143,0.0004946105665378306,0.00407860307895251,-0.016968658071025117,-0.005453709589080449,0.01095181176862049,0.003248784209565384,4,2019,Bundesliga,2062.0
"Rúben Neves, 2019",-0.05686730961090788,70.575324243432,0.32923179248420353,2.184901895576987,0.5387429331559694,0.17958097771865647,1.7658796142334554,0.35916195543731294,286.0425673428666,2.6099102095111406,-0.011952079129774544,0.018676883086565912,-0.02120581731171334,-0.04185816356614584,0.0011504713561306826,-0.005377269872035751,0.02866303958039417,0.005454981515403198,-0.015006551495859118,-0.005637968408667372,3,2019,Premier League,3007.0
"Neymar, 2019",0.0,82.74496177901321,2.564280750521195,0.3127171646977067,0.0,0.37526059763724806,3.6900625434329397,8.630993745656706,294.76719944405835,5.410006949270326,0.0057105724219346345,-0.025515183346080352,0.01676226427030833,0.038892937649658864,0.005528746566639185,0.012749482337447311,-0.022580182049320566,-0.01533945918110605,0.02353680471069309,0.0031591507152606006,3,2019,Ligue 1,1439.0
"Yeni Ngbakoto, 2019",6.726148409893993,40.86572438162544,0.0,0.6360424028268551,0.0,0.0,1.2720848056537102,5.724381625441696,92.54416961130742,10.908127208480565,0.008675906022063825,-0.004592928444278481,0.012795027581971766,0.016795469987353293,-0.004171201329825733,-0.0016956547134268673,-0.013851132445069168,4.4499509558775636e-05,0.0022356268077696863,0.003897715093917333,2,2019,Ligue 1,566.0
"M'Baye Niang, 2019",-0.8131622978248745,34.63469046291132,0.0,0.4015616285554936,0.1505856107083101,0.0501952035694367,1.4054656999442277,5.772448410485221,52.70496374790853,4.040713887339654,0.009444344359730373,-0.014879427489502592,0.016714998005968748,0.03372890408599865,-0.0008434724215725959,0.00381253674821081,-0.02280290863572458,-0.00441450715957211,0.01229578601250549,0.004676328020816593,2,2019,Ligue 1,1793.0
"Florian Niederlechner, 2019",-0.1948453608247423,29.783505154639176,0.0,0.5567010309278351,0.3711340206185567,0.27835051546391754,1.4845360824742269,4.917525773195877,34.144329896907216,6.754639175257731,0.01327846952046839,-0.018466777493003645,0.022452620053438274,0.04443649385173503,-0.002156360446284956,0.003609034429022703,-0.030556954323954298,-0.004425066642188674,0.015073114023570557,0.006589203381592256,2,2019,Bundesliga,970.0
"Saúl Ñíguez, 2019",0.03384615384615385,62.89230769230769,0.12307692307692308,1.2923076923076924,0.3076923076923077,0.15384615384615385,0.9846153846153847,3.353846153846154,170.8923076923077,2.6984615384615385,-0.0033073323968910986,0.005941841472429638,-0.006169631672805922,-0.012515259142342134,5.187966024623715e-05,-0.0021991171919389717,0.00848865802756821,0.0018792539206993035,-0.004821023242335955,-0.0015124949281375218,0,2019,La Liga,2925.0
"Casimir Ninga, 2019",-0.16045380875202594,36.940842787682335,0.1094003241491086,0.8022690437601296,0.03646677471636953,0.07293354943273905,1.312803889789303,6.746353322528363,38.21717990275526,3.026742301458671,0.008651370794826136,-0.013994940825731638,0.015594867035271666,0.030851622746292297,-0.0006281964804390174,0.0038075910895944694,-0.02082078983636983,-0.004677427607988176,0.011548654619034676,0.004245536605166746,2,2019,Ligue 1,2468.0
"Christopher Nkunku, 2019",-0.708477508650519,61.4273356401384,0.3892733564013841,0.7006920415224913,0.15570934256055363,0.0,2.491349480968858,10.121107266435986,124.87889273356402,7.310553633217994,0.002957914365571483,-0.007823856843541867,0.006572492240917063,0.01444952182221947,0.0009143474337813389,0.0035921719787160604,-0.009186075811480761,-0.003452319347979186,0.006764623879010671,0.0014436369158707602,4,2019,Ligue 1,1156.0
"Mark Noble, 2019",0.0,68.51156700130947,0.39284155390659103,0.8249672632038411,0.07856831078131819,0.039284155390659097,2.160628546486251,1.8463553033609776,278.7210824967263,3.5002182453077255,-0.008450316303791172,0.010129638137568567,-0.01366013519057717,-0.02639307626197929,0.002008747263638165,-0.0015538535369270506,0.018673697169518413,0.0013825933556196636,-0.007919991281856683,-0.004082074416576987,3,2019,Premier League,2291.0
"Arnaud Nordin, 2019",0.4457142857142858,44.31428571428571,0.08571428571428572,0.4285714285714286,0.17142857142857143,0.34285714285714286,1.6285714285714286,8.142857142857142,66.51428571428572,7.371428571428572,0.014655076962686305,-0.02237604707876804,0.02565946525913221,0.0509705138949871,-0.0015622051812463169,0.005362296767007065,-0.03460993088876386,-0.006701572933149463,0.01831436213304848,0.007186761409100405,2,2019,Ligue 1,1050.0
"Håvard Nordtveit, 2019",2.7574468085106383,61.659574468085104,0.0,0.7659574468085106,0.9574468085106382,0.0,1.7234042553191489,0.3829787234042553,281.48936170212767,16.67872340425532,-0.018206322774103917,0.039871147649707034,-0.036398444006038734,-0.07810126405774409,-0.002778761738791131,-0.014125142600062843,0.05002184524217444,0.017083053320755295,-0.03404326129474467,-0.009030668121722832,3,2019,Bundesliga,470.0
"Steven Nzonzi, 2019",-0.40924722965227367,66.68322506687046,0.03439052350019106,0.9285441345051586,0.8253725640045854,0.10317157050057317,1.753916698509744,0.7222009935040122,257.756973633932,3.143293847917463,-0.01576512422517194,0.027833232444581815,-0.02922886985973647,-0.058590680608188825,0.000288044765397381,-0.008884896117156841,0.03927308231532048,0.00996136403190828,-0.022863974127273975,-0.007496572188445872,3,2019,Serie A,2617.0
"Joel Obi, 2019",-0.04097116843702579,53.125948406676784,0.0,1.9119878603945373,0.13657056145675267,0.13657056145675267,2.04855842185129,2.4582701062215477,146.26707132018208,12.673748103186647,-9.561592646620799e-05,0.002119337308000998,-0.0010137089083253037,-0.0026031283632202114,-0.0008103712939451246,-0.0008986229478343638,0.0010926369556127015,0.001993257048187675,-0.0021379606686051447,-0.00019437694388259875,4,2019,Serie A,659.0
"Pedro Obiang, 2019",0.2632978723404255,55.21276595744681,0.1595744680851064,0.9574468085106382,0.7180851063829786,0.0797872340425532,1.356382978723404,1.7553191489361701,183.5904255319149,6.901595744680852,-0.01071805961231783,0.021485912469311363,-0.020778622508753165,-0.043108692896411914,-0.0008811290082169312,-0.007407480793072984,0.028157726725036875,0.008754846432429566,-0.017922611673918697,-0.005142870581477486,0,2019,Premier League,1128.0
"Lucas Ocampos, 2019",0.6214918759231906,47.924667651403254,0.16617429837518463,0.9638109305760709,0.16617429837518463,0.1329394387001477,1.4623338257016247,6.979320531757755,71.62112259970458,2.7518463810930576,0.006594752472738909,-0.010266183819638423,0.011810670718546445,0.02281546723926066,-0.0005952028565079157,0.0024727062871353345,-0.01540568198968406,-0.003651794521764409,0.008470959291806678,0.0032767895634946823,2,2019,Ligue 1,2708.0
"Sheyi Ojo, 2019",1.9423076923076923,33.65384615384615,0.0,0.5769230769230769,0.0,0.5769230769230769,0.9615384615384616,9.038461538461538,32.69230769230769,12.942307692307692,0.02063519192385959,-0.02808384593083787,0.0348611575159132,0.067002278577144,-0.003573571184106593,0.005723316415884787,-0.04652969916011052,-0.007025896091813296,0.022353060901109275,0.009914310195747213,2,2019,Ligue 1,468.0
"Mathías Olivera, 2019",-0.6703078450844091,48.61966236345581,0.08937437934458788,0.8937437934458788,0.17874875868917575,0.08937437934458788,1.1618669314796426,3.664349553128103,150.4170804369414,6.399205561072492,-0.001364005630929036,0.002978856916269396,-0.0028075692781529735,-0.005583152364181645,-0.00024215440326678088,-0.0010114995310901815,0.00354609476021803,0.0015849582006886075,-0.0025153546968500655,-0.0006717083846222513,4,2019,La Liga,1007.0
"Prince Oniangué, 2019",-0.007682458386683739,46.86299615877081,0.0384122919334187,1.1139564660691421,0.38412291933418696,0.0768245838668374,0.8834827144686299,0.7682458386683739,148.07938540332907,3.41101152368758,-0.005891096651579802,0.012270063767140198,-0.01160031691927712,-0.024352249872945864,-0.000639258946041704,-0.004527306074753436,0.01588479413891255,0.004949990222209255,-0.010253663068325088,-0.002803106707617326,4,2019,Ligue 1,2343.0
"Karim Onisiwo, 2019",-0.20155038759689922,33.87596899224806,0.15503875968992248,0.6976744186046512,0.23255813953488372,0.31007751937984496,2.248062015503876,8.13953488372093,33.17829457364341,5.434108527131783,0.015275418951911124,-0.024674415219714856,0.02727467966414089,0.05496106160374699,-0.001124234116198612,0.006442779857860988,-0.0369774202516504,-0.007855408655242622,0.0204625296032424,0.007558114369833462,2,2019,Bundesliga,1161.0
"Fabián Orellana, 2019",-0.4083424807903403,57.266739846322714,0.16465422612513722,0.6256860592755213,0.0,0.32930845225027444,2.83205268935236,10.010976948408342,101.62458836443469,2.641053787047201,0.01128367046862092,-0.02239039052584262,0.021777019499402257,0.04549966708308288,0.0008863951659100785,0.007258897331904491,-0.029540486830059,-0.009184294584530756,0.018891800234079888,0.005584354790014831,4,2019,La Liga,2733.0
"Riccardo Orsolini, 2019",0.10539714867617107,48.71181262729124,0.0,0.6415478615071284,0.09164969450101833,0.3207739307535642,1.5580448065173116,6.965376782077392,114.83706720977597,3.6980651731160896,0.011265923085259857,-0.018434552749976876,0.02016642986646576,0.04069363885274672,-0.0006494579860057975,0.00462369951362413,-0.02718550613830929,-0.006300953605283998,0.015240669220654882,0.0055728854040417875,4,2019,Serie A,1964.0
"Yuya Osako, 2019",-0.23402674591381872,44.06389301634472,0.3343239227340267,0.46805349182763745,0.20059435364041603,0.06686478454680535,2.072808320950966,7.7563150074294205,104.30906389301636,5.536404160475483,0.0043324071458749605,-0.008008119956177178,0.008261554620733327,0.016711697400503003,2.4293532644742816e-05,0.002701751829620416,-0.01111590503959452,-0.002941027127780267,0.006781533818858787,0.002151675223206701,4,2019,Bundesliga,1346.0
"Otávio, 2019",0.0,71.4991304347826,0.06260869565217392,1.346086956521739,0.3443478260869565,0.0,1.2208695652173913,0.6260869565217392,266.24347826086955,2.9144347826086956,-0.013356229236876594,0.022001724767566854,-0.024039439462506265,-0.048324243474627326,0.0008789202254979202,-0.006361379614197094,0.03265376749071565,0.006935806456691061,-0.018095023616250944,-0.006455950503142603,3,2019,Ligue 1,2875.0
"Remi Oudin, 2019",-0.6098774885145481,40.830781010719754,0.3445635528330781,1.447166921898928,0.17228177641653905,0.27565084226646247,1.447166921898928,6.960183767228178,85.5895865237366,2.4153905053598774,0.00893720488042073,-0.016000700953542335,0.01654171854501069,0.03403923062331471,-8.008351840111351e-05,0.004572526914351814,-0.022462363204537542,-0.005816066781624784,0.013582870273387986,0.004511804590585523,2,2019,Ligue 1,2612.0
"Adam Ounas, 2019",-2.1914498141263943,63.90334572490706,0.6691449814126393,0.33457249070631967,0.0,0.5018587360594795,4.684014869888476,12.881040892193308,126.46840148698885,14.302973977695169,0.018277434458545003,-0.03796667691260751,0.03560598689287911,0.0766087395096807,0.001808890078271148,0.013594871141368684,-0.04984258151999865,-0.014366241803159908,0.0322188372040147,0.008951657457805096,4,2019,Serie A,538.0
"Mikel Oyarzabal, 2019",0.039961941008563276,41.27497621313035,0.25689819219790677,0.39961941008563273,0.0856327307326356,0.142721217887726,1.9695528068506185,6.079923882017127,76.44148430066603,2.3748810656517603,0.007764159380940552,-0.014033225165580572,0.01458198196226011,0.029356693279924618,2.1587567125086e-05,0.004189085415888006,-0.019392930485257278,-0.005487797626850483,0.011817987178297169,0.0038694145117099013,2,2019,La Liga,3153.0
"Mesut Özil, 2019",0.5706051873198847,67.74639769452449,0.3631123919308357,0.207492795389049,0.1037463976945245,0.05187319884726225,3.527377521613833,9.02593659942363,196.96253602305475,4.689337175792508,0.0006143786468692544,-0.005239242009070289,0.0030101935794513523,0.00687619780006206,0.0016805715131635107,0.0030752160004816863,-0.0036565742427485067,-0.003998992543409274,0.004695326613006416,0.00030626716589403856,0,2019,Premier League,1735.0
"Levin Öztunalı, 2019",2.2377850162866446,39.77198697068404,0.09771986970684039,0.6840390879478827,0.19543973941368079,0.09771986970684039,1.270358306188925,4.201954397394137,66.84039087947883,7.358306188925082,0.005021482417920523,-0.0034687624616063575,0.0075052797824826205,0.011430773997310142,-0.0021663946940368543,-0.0006014645345981852,-0.008910485741845477,5.192173835227409e-05,0.002261829578387528,0.0023669578866620695,2,2019,Bundesliga,921.0
"Simone Padoin, 2019",-0.3054830287206266,56.77284595300261,0.0,0.6579634464751958,0.2349869451697128,0.04699738903394256,1.5509138381201044,2.584856396866841,249.2271540469974,4.323759791122716,-0.007802463614330463,0.012858780191495146,-0.014069977086310536,-0.028128036718668037,0.0005227216872994503,-0.003676103246594326,0.018997716147538854,0.004154122055706067,-0.010620209605593947,-0.003792664906751641,3,2019,Serie A,1915.0
"Luca Paganini, 2019",-0.7373107747105966,46.8833481745325,0.0,1.5227070347284062,0.3205699020480855,0.08014247551202137,1.682991985752449,5.369545859305432,95.60997328584149,7.028495102404274,0.0011851898248872864,-0.0004264905850865449,0.0014826707838255973,0.0029421050103475236,-0.0006917679341968039,-0.0003160624826397463,-0.0023625380136751465,0.0009214582548506767,0.000225354076640553,0.0005891814149001732,2,2019,Serie A,1123.0
"Vincent Pajot, 2019",-0.8709677419354839,46.95652173913043,0.12622720897615708,1.0098176718092566,0.0,0.12622720897615708,1.0098176718092566,2.14586255259467,136.07293127629734,11.171107994389901,-0.0009281138860045677,0.0026779799400808444,-0.002261270340949356,-0.004577469923096377,-0.000519593553149077,-0.0007067325354557888,0.002556988302827599,0.0020903440041573117,-0.002449230035399166,-0.0005913536212051915,4,2019,Ligue 1,713.0
"Federico Palacios Martínez, 2019",0.20063694267515922,38.598726114649686,0.09554140127388534,0.8598726114649681,0.0,0.0,1.4331210191082802,4.203821656050955,87.03821656050955,8.378980891719745,0.0029414304304040055,-0.0031900149961407555,0.004791152117100701,0.008311206796982143,-0.0008843467103831177,0.0007492186045089673,-0.006214018380919281,-0.000295811036222639,0.0023106994151425478,0.0013085814560299376,2,2019,Bundesliga,942.0
"Goran Pandev, 2019",0.6898395721925134,40.90909090909091,0.6417112299465241,0.08021390374331551,0.0,0.24064171122994651,2.8074866310160425,7.780748663101605,102.75401069518716,6.545454545454545,0.011510003289560998,-0.021720118331809615,0.021998066379597503,0.04432650521863958,0.000298749961620691,0.007125367556977954,-0.029280366434229113,-0.00863680749806824,0.018301956484808847,0.00564848487936088,4,2019,Serie A,1122.0
"Lucas Paquetá, 2019",0.0,51.09263657957245,0.10688836104513065,0.4275534441805226,0.0,0.10688836104513065,2.030878859857482,5.237529691211401,142.58907363420428,8.957244655581947,0.004298474222544968,-0.007271178799023277,0.007837376780900645,0.015673009068257263,-0.0002033821999469442,0.0023404308086200686,-0.010630742010653739,-0.0023413593076193726,0.005876245225012629,0.0020061708173328766,4,2019,Serie A,842.0
"Rubén Pardo, 2019",0.6907894736842105,65.19736842105263,0.4605263157894737,1.381578947368421,0.39473684210526316,0.2631578947368421,2.5,2.6973684210526314,267.4342105263158,5.940789473684211,-0.006859589445925727,0.010050376137644684,-0.01182994311104647,-0.023578578366073084,0.000901695141223622,-0.0026003091277573055,0.01625993376666948,0.002421972643184437,-0.0079963537540662,-0.0032541182500892196,3,2019,La Liga,1368.0
"Leandro Paredes, 2019",1.859087269815853,102.10568454763812,0.5764611689351481,1.0088070456365092,0.3602882305844676,0.0,1.657325860688551,0.43234587670136104,473.41873498799043,6.88871096877502,-0.023007557910306023,0.035910352093093206,-0.04044234208731269,-0.08175908926500419,0.002216511973933819,-0.009368418598749501,0.05549365566266512,0.010113731811560089,-0.029426118064547698,-0.011221485514069443,1,2019,Ligue 1,1249.0
"Daniel Parejo, 2019",-0.1587716432538386,78.97419144070565,0.17641293694870955,1.35249918327344,0.20581509310682783,0.11760862463247304,2.9696177719699444,1.4113034955896764,437.70989872590656,2.6579549166938907,-0.013166849191731993,0.016787433776771058,-0.02186612747688583,-0.04173292235384313,0.002857942153387238,-0.0033976153395560834,0.02948715689055313,0.0030239154744347704,-0.013309808917251406,-0.006327021844528628,1,2019,La Liga,3061.0
"Vittorio Parigini, 2019",6.588859416445624,50.37135278514589,0.0,0.23872679045092837,0.0,0.0,2.387267904509284,8.83289124668435,105.0397877984085,20.53050397877984,0.009474315195276669,-0.005552451786298349,0.014039787588434896,0.019542874816029614,-0.004433922189174338,-0.000876581240205039,-0.016099379571161723,0.0006709357758584371,0.0027358628534111798,0.004097373546593894,4,2019,Serie A,377.0
"Marco Parolo, 2019",0.3055013655872025,51.23293015996879,0.035115099492781895,0.9832227857978931,0.38626609442060084,0.24580569644947328,1.8259851736246586,4.038236441669918,141.82988685134606,2.9882949668357393,0.00012334607967705584,0.001091902632362329,-0.00028519122297331653,-0.0010401515369207954,-0.00044083123258544915,-0.001183486488706202,0.0006205443813132695,0.0005349268080146112,-0.0009014321250716349,0.00016836879781692446,4,2019,Serie A,2563.0
"Thomas Partey, 2019",0.07391304347826086,70.69565217391305,0.34782608695652173,2.130434782608696,0.21739130434782608,0.08695652173913043,2.0,1.1739130434782608,275.52173913043475,3.8347826086956522,-0.009309547729439975,0.012752167421747323,-0.015732137984272598,-0.030795839707845968,0.0015955989594577545,-0.0028381053834944203,0.021416195949655763,0.0027898599567216056,-0.010153607438041763,-0.00446890145515131,3,2019,La Liga,2070.0
"Mario Pašalić, 2019",-0.1334981458590853,67.80593325092707,0.16687268232385663,0.6674907292954265,0.22249690976514214,0.055624227441285534,2.1137206427688504,3.4487021013597032,165.0370828182942,4.661310259579728,-0.003497601816582948,0.004333050085980947,-0.00571105048961962,-0.010922106746016137,0.0008042176330775519,-0.0007808464006691436,0.007738015483199131,0.0006981353943724933,-0.0033944869580549955,-0.001664584304160631,0,2019,Serie A,1618.0
"Javier Pastore, 2019",0.0,69.19597989949749,0.30150753768844224,0.45226130653266333,0.0,0.45226130653266333,4.673366834170854,6.633165829145729,232.31155778894473,13.839195979899497,0.006609908644873252,-0.015199722347244248,0.013424059199049928,0.029183913176842574,0.0012880198401561673,0.005918593148501373,-0.01871057658673521,-0.006444085606766819,0.012803307339823124,0.0031260600871662342,0,2019,Serie A,597.0
"Callum Paterson, 2019",-0.13063063063063063,36.08108108108108,0.09009009009009009,0.36036036036036034,0.09009009009009009,0.2702702702702703,1.5765765765765767,2.8378378378378377,78.2882882882883,2.5090090090090094,0.004849172423587446,-0.007627042886299274,0.00857512195904507,0.01697084040871353,-0.00042292941124160257,0.001719210569654995,-0.011385095669517703,-0.002621714184957178,0.006350565971030825,0.0024235306521085765,2,2019,Premier League,1998.0
"Dimitri Payet, 2019",-0.11817226890756304,65.42016806722688,0.8981092436974789,0.37815126050420167,0.0,0.14180672268907563,3.403361344537815,7.043067226890757,224.2909663865546,4.017857142857143,0.0021743040791078554,-0.011389452086980481,0.007113920340019392,0.01676947741572151,0.002846427453035359,0.0059429947609596955,-0.009495485496434235,-0.007303104412996897,0.0103993450958994,0.001177205428625946,0,2019,Ligue 1,1904.0
"João Pedro, 2019",0.44031311154598823,37.37377690802348,0.1761252446183953,0.21135029354207435,0.1761252446183953,0.28180039138943247,1.796477495107632,7.608610567514678,58.08610567514677,2.8849315068493153,0.009725185288331741,-0.015386299172721583,0.017365857848757268,0.03420782578411921,-0.0008118315938156724,0.00380378315835515,-0.023043334221755505,-0.005226331205644611,0.01273587403882667,0.004822739368532662,2,2019,Serie A,2555.0
"Stef Peeters, 2019",-0.6191646191646192,49.31203931203932,0.0,1.3267813267813269,0.0,0.22113022113022113,0.8845208845208845,1.547911547911548,173.58722358722358,20.012285012285012,-0.0014559147717404116,0.006580423390799676,-0.004531700543000013,-0.009984189188332054,-0.0017370555758917266,-0.0024618607350245627,0.005266942751504251,0.0052406406380279815,-0.006204940471006891,-0.0010297870125005263,0,2019,Ligue 1,407.0
"Pelé, 2019",0.2686567164179104,48.35820895522388,0.0,0.5756929637526652,0.19189765458422176,0.0,1.3432835820895521,1.3432835820895521,192.089552238806,16.57995735607676,-0.004970700494582247,0.012734217929454634,-0.01074517529984291,-0.023452209676123253,-0.0015938654274146383,-0.004389768528746771,0.014316755428342163,0.006795674364348755,-0.011252699232688868,-0.002672092511459797,0,2019,Ligue 1,469.0
"Lorenzo Pellegrini, 2019",-0.13838550247116968,59.9505766062603,0.3953871499176277,0.5930807248764415,0.09884678747940692,0.14827018121911037,2.6194398682042834,6.27677100494234,193.34431630971994,4.304777594728171,0.0020892127679464243,-0.0071373284786799395,0.005260133271715028,0.011869953360150256,0.0013258125392527982,0.0031919514184341464,-0.007072212593529708,-0.004093966040182969,0.006351063302478355,0.0010897406477999715,0,2019,Serie A,1821.0
"Nicolas Pépé, 2019",-0.11101083032490974,49.22382671480145,0.4332129963898917,0.351985559566787,0.0,0.3249097472924188,3.0054151624548737,7.933212996389892,94.7653429602888,2.290613718411552,0.01451676719144937,-0.028494830179030647,0.027947526153373443,0.0578900547904506,0.000936560999862606,0.00913732726801684,-0.03769607779313904,-0.0116687746042526,0.024165375577899318,0.00723478550460521,2,2019,Ligue 1,3324.0
"Andreas Pereira, 2019",0.10517529215358931,64.75792988313856,0.15025041736227046,1.652754590984975,0.3005008347245409,0.15025041736227046,3.1552587646076793,2.8547579298831383,226.12687813021705,12.966611018363938,-0.004914266479298148,0.008213135272458491,-0.008950951960667128,-0.01776786856597132,0.00022323189252695358,-0.001998300718559696,0.01177506810348418,0.003155801002956668,-0.006913508465690228,-0.002495374320582532,0,2019,Premier League,599.0
"Matheus Pereira, 2019",0.0,47.19155844155844,0.14610389610389612,1.0227272727272727,0.14610389610389612,0.14610389610389612,2.4837662337662336,5.332792207792208,120.97402597402596,5.924512987012986,0.005187917681667221,-0.009224904283675749,0.009649386915487302,0.019563080795010693,-3.5524174425773176e-05,0.0027877022614788112,-0.012989292668249205,-0.003398434052060504,0.007692959556951613,0.0025509440277269937,4,2019,Bundesliga,1232.0
"Roberto Pereyra, 2019",0.0063943161634103015,49.715808170515096,0.09591474245115453,0.7673179396092362,0.0,0.09591474245115453,1.9822380106571935,6.010657193605684,118.32682060390765,2.8710479573712253,0.005443517786232974,-0.010487831603067562,0.010492738894385487,0.021313251167775174,0.000321677199074772,0.0033511199302714632,-0.01392142151356221,-0.0044427577098987295,0.008785028989442115,0.00267792723002724,4,2019,Premier League,2815.0
"Ayoze Pérez, 2019",0.16043880699348648,39.06067877956805,0.18512170037709974,1.2958519026396984,0.12341446691806651,0.21597531710661638,2.159753171066164,4.905725059993144,64.20637641412411,2.5423380185121704,0.008801836147665965,-0.015091877547730857,0.01615134223632704,0.03236946306765889,-0.0002771029814647871,0.004133284944156771,-0.021516376624725712,-0.00560193107508184,0.012637302685517507,0.004387294978432569,2,2019,Premier League,2917.0
"Hernán Pérez, 2019",-0.033962264150943396,44.943396226415096,0.22641509433962262,0.5660377358490566,0.33962264150943394,0.22641509433962262,2.150943396226415,9.735849056603774,93.05660377358491,8.649056603773586,0.007842853102814115,-0.011774547751596734,0.013695388111831432,0.02727202937993859,-0.0009684217853465612,0.0029816894320337348,-0.01865996385033267,-0.0031240137148171644,0.0096574797113832,0.0038497496699264923,2,2019,La Liga,795.0
"Lucas Pérez, 2019",-2.1789473684210527,35.62105263157895,0.18947368421052632,0.37894736842105264,0.18947368421052632,0.0,2.463157894736842,6.442105263157894,27.66315789473684,16.57894736842105,0.007747176722618903,-0.01207836121074749,0.013473064562548797,0.02826474765167622,-0.0009754330077801312,0.004043986080367856,-0.01963550707685019,-0.0018955466070419067,0.009829356968854728,0.0036483264050617614,2,2019,Premier League,475.0
"Rubén Pérez, 2019",0.06548100242522231,58.45998383185125,0.1091350040420372,1.4551333872271626,0.2910266774454325,0.0,1.3459983831851254,0.36378334680679064,249.91915925626515,3.1467259498787388,-0.010680840882634825,0.017790819828926132,-0.019260921567466595,-0.03900580749394399,0.0006095951967955567,-0.005183024819527163,0.026286641199888865,0.0056241001339761695,-0.014630894325251312,-0.005160488151871702,3,2019,La Liga,2474.0
"Diego Perotti, 2019",0.06736526946107785,56.047904191616766,0.2694610778443114,0.5389221556886228,0.0,0.5389221556886228,3.2335329341317363,7.544910179640718,111.42215568862275,11.479041916167665,0.01256068872704338,-0.022439068351130357,0.023138808441401496,0.0475851163280556,-0.00010561661122599207,0.006861810456567304,-0.0316359429708015,-0.007848272164065846,0.01861240652285867,0.006071762117285274,4,2019,Serie A,668.0
