Rk,Player,Nation,Pos,Squad,Comp,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
1261,Andreas Ivan,ro ROU,MF,Schalke 04,de Bundesliga,28-148,0.5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,
1262,Mihailo Ivanović,rs SRB,FW,Sampdoria,it Serie A,18-190,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1263,Daniel Iversen,dk DEN,GK,Leicester City,eng Premier League,25-323,12.0,0,0,0,0,0,0,0,0,0,0,0,1,6,3,0,100.0
1264,Alex Iwobi,ng NGA,"MF,FW",Everton,eng Premier League,27-035,37.5,2,0,0,19,15,4,104,25,37,1,0,0,259,10,28,26.3
1265,Armando Izzo,it ITA,DF,Monza,it Serie A,31-097,27.4,10,0,0,44,45,1,7,50,50,1,1,0,150,40,37,51.9
1266,Nicolas Jackson,sn SEN,FW,Villarreal,es La Liga,21-352,17.8,6,1,1,32,26,13,5,2,11,0,0,0,46,13,30,30.2
1267,Lee Jae-sung,kr KOR,MF,Mainz 05,de Bundesliga,30-301,21.0,2,0,0,18,25,6,32,17,17,0,0,0,133,39,45,46.4
1268,Paul Jaeckel,de GER,DF,Union Berlin,de Bundesliga,24-320,13.3,4,1,1,16,3,0,3,19,18,0,0,0,69,19,22,46.3
1269,Mato Jajalo,ba BIH,MF,Udinese,it Serie A,35-013,0.7,0,0,0,1,0,0,0,0,0,0,0,0,6,1,0,100.0
1270,Kristijan Jakić,hr CRO,"DF,MF",Eint Frankfurt,de Bundesliga,26-024,16.2,4,0,0,18,7,1,10,14,21,0,0,0,135,29,30,49.2
1271,Jan Jakob Olschowsky,de GER,GK,M'Gladbach,de Bundesliga,21-201,4.0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,
1272,Ismail Jakobs,sn SEN,"DF,FW",Monaco,fr Ligue 1,23-294,12.4,3,0,0,14,9,1,61,9,5,0,0,0,46,50,26,65.8
1273,Marin Jakoliš,hr CRO,FW,Angers,fr Ligue 1,26-163,0.3,0,0,0,1,0,0,2,0,1,0,0,0,1,0,1,0.0
1274,Daniel James,wls WAL,FW,Leeds United,eng Premier League,25-209,2.2,0,0,0,2,6,0,6,2,2,0,0,0,7,0,4,0.0
1275,Daniel James,wls WAL,FW,Fulham,eng Premier League,25-209,6.9,0,0,0,2,14,2,26,1,5,1,0,0,35,1,14,6.7
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
1276,Reece James,eng ENG,"DF,MF",Chelsea,eng Premier League,23-181,13.8,4,0,0,9,18,4,91,12,20,1,0,0,89,23,16,59.0
1277,Vitaly Janelt,de GER,"MF,DF",Brentford,eng Premier League,25-028,24.5,3,0,0,22,21,2,22,29,27,0,0,0,159,32,23,58.2
1278,Saidy Janko,gm GAM,DF,Bochum,de Bundesliga,27-228,12.6,1,0,0,20,7,0,22,11,15,0,2,0,70,10,22,31.3
1279,Pontus Jansson,se SWE,DF,Brentford,eng Premier League,32-114,8.0,0,0,0,2,1,1,0,9,3,0,0,0,25,25,12,67.6
1280,Tony Jantschke,de GER,"DF,MF",M'Gladbach,de Bundesliga,33-061,1.1,0,0,0,2,0,0,1,0,1,0,0,0,1,4,1,80.0
1281,Adnan Januzaj,be BEL,FW,Sevilla,es La Liga,28-122,0.5,0,0,0,1,2,0,1,1,0,0,0,0,5,0,0,
1282,Javi,es ESP,DF,Girona,es La Liga,25-036,12.4,3,0,0,9,21,1,16,7,12,0,1,0,67,10,10,50.0
1283,Luis Javier Suárez,co COL,FW,Almería,es La Liga,25-187,16.6,4,1,0,36,22,5,11,3,11,1,0,0,46,36,55,39.6
1284,Luis Javier Suárez,co COL,FW,Marseille,fr Ligue 1,25-187,3.3,1,0,0,6,5,0,0,3,1,0,0,0,5,6,17,26.1
1285,Dany Jean,ht HAI,"DF,MF",Strasbourg,fr Ligue 1,20-191,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0
1286,Julian Jeanvier,gn GUI,DF,Auxerre,fr Ligue 1,31-068,19.6,5,1,1,25,10,0,2,27,17,0,0,0,82,24,26,48.0
1287,Jefferson,br BRA,FW,Lyon,fr Ligue 1,23-159,5.0,1,0,0,8,10,0,3,1,4,1,0,0,21,3,6,33.3
1288,Fredrik Jensen,fi FIN,"FW,MF",Augsburg,de Bundesliga,25-271,10.3,1,0,0,15,7,3,31,4,10,0,0,0,29,19,33,36.5
1289,Mathias Jensen,dk DEN,MF,Brentford,eng Premier League,27-157,31.1,5,0,0,32,25,1,158,32,35,0,0,0,175,11,17,39.3
1290,Moritz Jenz,de GER,DF,Schalke 04,de Bundesliga,24-038,10.5,5,0,0,19,5,2,1,8,11,0,1,0,62,34,19,64.2
1291,Jesé,es ESP,FW,Sampdoria,it Serie A,30-101,2.3,0,0,0,3,5,2,0,1,0,0,0,0,8,2,12,14.3
1292,Gabriel Jesus,br BRA,FW,Arsenal,eng Premier League,26-065,22.9,6,0,0,43,56,16,11,11,25,2,0,0,79,44,78,36.1
1293,Juan Jesus,br BRA,DF,Napoli,it Serie A,31-362,10.4,2,0,0,10,5,0,0,10,11,0,0,0,58,30,9,76.9
1294,Raúl Jiménez,mx MEX,FW,Wolves,eng Premier League,32-033,9.4,0,0,0,14,14,9,5,0,6,0,0,0,21,24,25,49.0
1295,Joaquín,es ESP,"MF,FW",Betis,es La Liga,41-321,5.5,2,0,0,1,8,1,31,4,3,0,0,0,25,1,5,16.7
1296,Joelinton,br BRA,"MF,FW",Newcastle Utd,eng Premier League,26-297,29.6,12,0,0,65,34,1,16,48,49,1,1,0,198,66,59,52.8
1297,Þórir Jóhann Helgason,is ISL,MF,Lecce,it Serie A,22-252,2.5,0,0,0,2,2,0,10,3,2,0,0,0,12,4,7,36.4
1298,Ben Johnson,eng ENG,DF,West Ham,eng Premier League,23-134,9.6,0,0,0,3,5,1,16,9,14,0,0,0,67,16,9,64.0
1299,Brennan Johnson,wls WAL,"FW,MF",Nott'ham Forest,eng Premier League,22-015,32.6,6,0,0,37,21,18,58,5,20,1,0,0,89,18,48,27.3
1300,Sam Johnstone,eng ENG,GK,Crystal Palace,eng Premier League,30-074,9.0,1,0,0,1,0,0,0,0,0,0,1,0,12,3,0,100.0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
1301,Paul Joly,fr FRA,DF,Auxerre,fr Ligue 1,23-000,9.6,2,0,0,7,9,0,36,24,21,1,0,0,83,6,11,35.3
1302,Curtis Jones,eng ENG,MF,Liverpool,eng Premier League,22-128,11.5,2,0,0,13,16,2,9,3,17,0,0,0,56,3,6,33.3
1303,Frenkie de Jong,nl NED,MF,Barcelona,es La Liga,26-026,28.2,3,0,0,33,34,1,37,35,26,0,0,0,182,32,15,68.1
1304,Joan Jordán,es ESP,MF,Sevilla,es La Liga,28-336,17.7,8,0,0,34,12,0,8,16,17,0,0,0,113,11,12,47.8
1305,Filip Jörgensen,dk DEN,GK,Villarreal,es La Liga,21-052,2.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
1306,Jorginho,it ITA,MF,Arsenal,eng Premier League,31-169,9.5,0,0,0,6,18,0,2,9,13,0,0,0,69,10,8,55.6
1307,Jorginho,it ITA,MF,Chelsea,eng Premier League,31-169,14.2,4,0,0,12,23,0,2,21,23,0,0,0,119,8,11,42.1
1308,Josan,es ESP,"DF,MF",Elche,es La Liga,33-186,12.0,3,0,0,10,18,5,48,7,20,0,1,0,67,5,7,41.7
1309,Willian José,br BRA,FW,Betis,es La Liga,31-196,8.1,1,0,0,9,6,3,4,1,6,0,0,0,31,16,20,44.4
1310,Joselu,es ESP,FW,Espanyol,es La Liga,33-072,33.2,2,0,0,23,70,26,17,8,11,2,0,0,69,174,107,61.9
1311,Mateo Joseph,eng ENG,"FW,MF",Leeds United,eng Premier League,19-231,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1312,Diogo Jota,pt POR,FW,Liverpool,eng Premier League,26-185,12.6,2,0,0,19,15,3,8,3,15,1,0,0,60,18,26,40.9
1313,Stevan Jovetić,me MNE,"FW,MF",Hertha BSC,de Bundesliga,33-217,9.9,0,0,0,8,19,6,8,2,2,0,0,0,35,14,28,33.3
1314,Luka Jović,rs SRB,"FW,MF",Fiorentina,it Serie A,25-166,17.0,3,0,0,23,8,11,1,2,3,0,0,0,18,29,54,34.9
1315,Juanmi,es ESP,FW,Betis,es La Liga,30-018,10.3,3,0,0,15,22,15,0,4,10,0,0,0,45,9,16,36.0
1316,Juanpe,es ESP,DF,Girona,es La Liga,32-038,15.8,3,0,0,11,2,0,3,10,11,0,1,0,59,18,9,66.7
1317,Jubal,br BRA,DF,Auxerre,fr Ligue 1,29-282,35.7,7,0,0,38,24,4,4,53,26,1,0,0,178,76,56,57.6
1318,Christopher Jullien,fr FRA,DF,Montpellier,fr Ligue 1,30-077,29.9,5,0,0,33,6,3,0,43,28,0,2,0,141,86,40,68.3
1319,Anthony Jung,de GER,"DF,FW",Werder Bremen,de Bundesliga,31-216,29.1,2,0,0,23,24,1,46,22,27,0,0,0,174,37,29,56.1
1320,Eli Junior Kroupi,fr FRA,"FW,MF",Lorient,fr Ligue 1,16-349,0.1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
1321,Lago Junior,ci CIV,"FW,MF",Mallorca,es La Liga,32-158,0.6,0,0,0,3,1,0,2,0,0,0,0,0,7,4,1,80.0
1322,Hamed Junior Traorè,ci CIV,"FW,MF",Bournemouth,eng Premier League,23-111,4.7,0,0,0,4,4,1,41,2,11,0,0,0,33,3,2,60.0
1323,Hamed Junior Traorè,ci CIV,"MF,FW",Sassuolo,it Serie A,23-111,6.6,1,0,0,9,2,1,26,2,6,0,0,0,35,3,5,37.5
1324,Vinicius Júnior,br BRA,FW,Real Madrid,es La Liga,22-330,31.4,10,1,0,47,122,23,64,6,21,1,0,0,98,2,6,25.0
1325,Josip Juranović,hr CRO,DF,Union Berlin,de Bundesliga,27-295,10.4,0,0,0,2,4,3,74,6,7,0,0,0,63,3,7,30.0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
1326,James Justin,eng ENG,DF,Leicester City,eng Premier League,25-104,13.9,0,0,0,8,29,2,21,15,18,1,0,0,64,23,32,41.8
1327,Mathias Jørgensen,dk DEN,DF,Brentford,eng Premier League,33-045,12.3,2,0,0,9,4,2,3,16,8,0,0,1,53,17,16,51.5
1328,Ozan Kabak,tr TUR,DF,Hoffenheim,de Bundesliga,23-074,26.5,12,2,2,55,16,0,6,45,34,0,0,1,144,80,52,60.6
1329,Issa Kaboré,bf BFA,DF,Marseille,fr Ligue 1,22-026,11.4,1,0,0,24,19,2,48,12,19,0,0,0,62,3,7,30.0
1330,Abdoul Kader Bamba,fr FRA,"FW,MF",Nantes,fr Ligue 1,29-013,0.9,0,1,0,3,2,1,3,0,0,0,0,0,5,2,0,100.0
1331,Pavel Kadeřábek,cz CZE,DF,Hoffenheim,de Bundesliga,31-043,18.5,1,0,0,24,18,2,74,14,20,0,0,0,72,46,48,48.9
1332,Tino Kadewere,zw ZIM,"FW,MF",Mallorca,es La Liga,27-153,6.0,1,0,0,6,3,5,7,2,3,0,0,0,17,30,20,60.0
1333,Kaiky,br BRA,DF,Almería,es La Liga,19-146,6.5,5,0,0,7,3,0,1,11,5,0,1,0,22,6,10,37.5
1334,Florian Kainz,at AUT,"MF,FW",Köln,de Bundesliga,30-226,26.0,6,1,1,30,40,1,251,32,10,1,1,0,151,9,31,22.5
1335,Gaël Kakuta,cd COD,FW,Lens,fr Ligue 1,31-351,0.2,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,100.0
1336,Sasa Kalajdzic,at AUT,FW,Wolves,eng Premier League,25-335,0.5,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,
1337,Sasa Kalajdzic,at AUT,FW,Stuttgart,de Bundesliga,25-335,2.6,1,0,0,6,1,0,0,0,2,0,0,0,2,9,9,50.0
1338,Arnaud Kalimuendo,fr FRA,FW,Rennes,fr Ligue 1,21-138,20.5,0,0,0,15,24,7,14,2,8,0,0,0,53,13,66,16.5
1339,Yayah Kallon,sl SLE,"MF,FW",Hellas Verona,it Serie A,21-342,9.6,1,0,0,13,21,4,33,8,10,0,0,0,40,9,22,29.0
1340,Gedeon Kalulu,cd COD,DF,Lorient,fr Ligue 1,25-282,27.1,6,0,0,30,18,2,29,28,34,0,0,0,165,28,25,52.8
1341,Pierre Kalulu,fr FRA,DF,Milan,it Serie A,23-002,28.3,4,0,0,24,23,2,28,41,39,0,1,0,165,36,33,52.2
1342,Justin-Noël Kalumba,fr FRA,DF,Angers,fr Ligue 1,18-164,6.1,0,0,0,3,9,0,13,4,5,0,0,0,25,0,4,0.0
1343,Daichi Kamada,jp JPN,MF,Eint Frankfurt,de Bundesliga,26-306,25.2,3,0,0,40,26,7,50,16,31,1,1,0,142,18,34,34.6
1344,Waren Kamanzi,no NOR,DF,Toulouse,fr Ligue 1,22-208,7.4,1,0,0,7,7,0,6,8,9,0,0,0,47,3,6,33.3
1345,Bingourou Kamara,sn SEN,GK,Montpellier,fr Ligue 1,26-229,4.5,1,0,0,1,1,0,0,0,0,0,1,0,4,1,0,100.0
1346,Boubacar Kamara,fr FRA,MF,Aston Villa,eng Premier League,23-196,19.7,4,0,0,34,31,0,1,19,25,0,0,0,126,22,17,56.4
1347,Jakub Kamiński,pl POL,"FW,DF",Wolfsburg,de Bundesliga,21-002,22.9,0,0,0,9,13,3,35,8,25,1,0,0,98,13,27,32.5
1348,Marcin Kamiński,pl POL,DF,Schalke 04,de Bundesliga,31-143,7.0,0,0,0,1,0,0,3,9,4,0,0,0,41,29,17,63.0
1349,Kevin Kampl,si SVN,MF,RB Leipzig,de Bundesliga,32-241,15.2,8,0,0,22,7,1,4,22,11,0,0,0,117,7,19,26.9
1350,Nordine Kandil,fr FRA,"MF,FW",Strasbourg,fr Ligue 1,21-219,1.1,0,0,0,1,3,0,4,1,2,0,0,0,15,3,0,100.0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
1351,Harry Kane,eng ENG,FW,Tottenham,eng Premier League,29-314,37.8,6,0,0,31,56,16,37,2,12,2,0,0,96,66,81,44.9
1352,Wilfried Kanga,ci CIV,FW,Hertha BSC,de Bundesliga,25-106,15.7,3,0,0,18,12,11,8,2,4,0,0,0,25,53,61,46.5
1353,Lee Kangin,kr KOR,"MF,FW",Mallorca,es La Liga,22-108,31.4,10,0,0,51,61,2,201,11,24,0,0,0,146,23,57,28.8
1354,N'Golo Kanté,fr FRA,MF,Chelsea,eng Premier League,32-070,5.8,1,0,0,5,2,1,11,6,10,0,0,0,55,2,4,33.3
1355,Kenan Karaman,tr TUR,FW,Schalke 04,de Bundesliga,29-094,10.8,2,0,0,12,24,7,22,3,8,0,0,0,34,32,23,58.2
1356,Yann Karamoh,fr FRA,"MF,FW",Torino,it Serie A,24-334,8.0,2,0,0,11,13,12,15,0,2,0,0,0,29,7,24,22.6
1357,Atakan Karazor,de GER,MF,Stuttgart,de Bundesliga,26-237,21.8,10,0,0,24,31,0,0,31,30,0,0,0,173,49,33,59.8
1358,Ayman Kari,fr FRA,"MF,DF",Lorient,fr Ligue 1,18-200,1.1,0,0,0,1,5,1,0,3,0,0,0,0,12,1,1,50.0
1359,Jon Karrikaburu,es ESP,FW,Real Sociedad,es La Liga,20-261,1.0,1,0,0,3,4,3,1,0,0,0,0,0,5,4,4,50.0
1360,Rick Karsdorp,nl NED,DF,Roma,it Serie A,28-116,7.9,0,0,0,4,0,1,14,7,13,0,0,0,45,5,2,71.4
1361,Denso Kasius,nl NED,DF,Bologna,it Serie A,20-244,3.8,1,0,0,3,1,0,12,3,6,0,0,0,18,1,4,20.0
1362,Thomas Kastanaras,gr GRE,"FW,DF",Stuttgart,de Bundesliga,20-149,0.8,0,0,0,0,0,0,1,0,0,0,0,0,3,0,2,0.0
1363,Grigoris Kastanos,cy CYP,"MF,DF",Salernitana,it Serie A,25-128,14.3,4,0,0,22,42,0,26,8,23,0,0,0,70,23,24,48.9
1364,Silas Katompa,cd COD,"FW,MF",Stuttgart,de Bundesliga,24-244,22.1,4,0,0,38,22,15,33,8,17,1,0,0,77,18,18,50.0
1365,Moise Kean,it ITA,FW,Juventus,it Serie A,23-099,11.1,5,1,0,15,18,8,5,5,6,0,0,0,40,9,11,45.0
1366,Michael Keane,eng ENG,DF,Everton,eng Premier League,30-147,10.9,0,0,0,7,4,0,4,14,4,0,2,0,62,67,33,67.0
1367,Neeskens Kebano,cd COD,FW,Fulham,eng Premier League,31-089,8.5,0,0,0,8,16,2,24,1,9,0,0,0,47,2,12,14.3
1368,Kévin Keben Biakolo,cm CMR,DF,Toulouse,fr Ligue 1,19-132,4.0,1,0,0,2,5,0,6,5,2,0,0,0,26,3,8,27.3
1369,Thilo Kehrer,de GER,DF,West Ham,eng Premier League,26-259,24.8,4,0,0,31,12,0,23,34,24,0,1,1,117,36,33,52.2
1370,Check Keita,fr FRA,DF,Reims,fr Ligue 1,20-066,7.6,1,0,0,7,7,1,0,5,9,0,0,0,38,9,12,42.9
1371,Naby Keïta,gn GUI,MF,Liverpool,eng Premier League,28-117,3.3,1,0,0,12,2,0,2,2,4,0,0,0,29,3,7,30.0
1372,Yannik Keitel,de GER,MF,Freiburg,de Bundesliga,23-112,7.6,4,0,0,21,3,0,4,13,7,0,2,0,35,14,21,40.0
1373,Caoimhín Kelleher,ie IRL,GK,Liverpool,eng Premier League,24-196,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1374,Lloyd Kelly,eng ENG,DF,Bournemouth,eng Premier League,24-244,22.7,3,0,0,17,5,0,14,26,18,0,1,0,131,36,20,64.3
1375,Marc-Oliver Kempf,de GER,DF,Hertha BSC,de Bundesliga,28-130,30.1,5,0,0,27,24,0,2,51,27,0,0,0,190,129,83,60.8
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
1376,Kenedy,br BRA,"FW,DF",Valladolid,es La Liga,27-119,3.1,3,0,0,9,2,0,5,1,2,0,0,0,14,2,3,40.0
1377,Jonjoe Kenny,eng ENG,DF,Hertha BSC,de Bundesliga,26-084,24.9,3,0,0,29,6,0,54,46,34,0,0,0,146,25,21,54.3
1378,Franck Kessié,ci CIV,MF,Barcelona,es La Liga,26-170,11.0,4,0,0,17,16,3,5,12,9,0,0,0,61,7,8,46.7
1379,Saîf-Eddine Khaoui,tn TUN,MF,Clermont Foot,fr Ligue 1,28-041,22.5,4,0,0,25,36,7,56,33,28,1,1,0,123,12,12,50.0
1380,Wahbi Khazri,tn TUN,"FW,MF",Montpellier,fr Ligue 1,32-119,18.2,5,1,0,20,36,13,39,9,13,0,0,0,85,18,31,36.7
1381,Rani Khedira,de GER,MF,Union Berlin,de Bundesliga,29-131,32.0,8,0,0,52,14,0,11,40,33,0,0,0,194,44,30,59.5
1382,Anthony Khelifa,fr FRA,DF,Ajaccio,fr Ligue 1,17-260,0.1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
1383,Kike,es ESP,FW,Osasuna,es La Liga,33-194,11.3,5,0,0,26,26,6,7,1,3,2,0,0,33,44,57,43.6
1384,Luca Kilian,de GER,DF,Köln,de Bundesliga,23-279,12.5,5,2,2,7,2,0,1,11,16,0,2,0,62,23,19,54.8
1385,Max Kilman,eng ENG,DF,Wolves,eng Premier League,26-015,36.7,3,0,0,18,12,0,5,19,20,0,0,0,219,86,42,67.2
1386,Joshua Kimmich,de GER,MF,Bayern Munich,de Bundesliga,28-119,31.2,6,1,1,22,51,0,240,41,49,0,0,0,262,16,32,33.3
1387,Presnel Kimpembe,fr FRA,DF,Paris S-G,fr Ligue 1,27-298,8.1,3,0,0,22,9,1,0,13,8,0,1,0,38,13,8,61.9
1388,Jakub Kiwior,pl POL,DF,Arsenal,eng Premier League,23-112,4.7,0,0,0,1,1,0,1,6,5,0,0,0,20,8,10,44.4
1389,Jakub Kiwior,pl POL,DF,Spezia,it Serie A,23-112,16.0,3,0,0,16,5,0,14,24,17,0,0,0,93,22,12,64.7
1390,Simon Kjær,dk DEN,DF,Milan,it Serie A,34-073,11.2,4,0,0,8,1,0,2,9,8,0,0,0,55,19,14,57.6
1391,Pascal Klemens,de GER,DF,Hertha BSC,de Bundesliga,18-104,1.0,0,0,0,0,0,0,0,1,0,0,0,0,8,1,1,50.0
1392,Mateusz Klich,pl POL,"MF,FW",Leeds United,eng Premier League,32-359,3.1,2,0,0,10,3,0,8,0,8,0,0,0,24,1,2,33.3
1393,Lukas Klostermann,de GER,DF,RB Leipzig,de Bundesliga,27-004,10.1,0,0,0,6,3,1,4,13,8,0,0,0,72,15,18,45.5
1394,Justin Kluivert,nl NED,"FW,MF",Valencia,es La Liga,24-033,16.1,4,0,0,24,19,10,64,7,14,1,0,0,69,8,22,26.7
1395,Ansgar Knauff,de GER,DF,Eint Frankfurt,de Bundesliga,21-148,14.3,1,0,0,15,17,2,29,15,25,1,0,0,97,9,16,36.0
1396,Robin Knoche,de GER,DF,Union Berlin,de Bundesliga,31-016,31.9,4,0,0,14,23,0,5,38,29,0,1,0,246,55,56,49.5
1397,Gregor Kobel,ch SUI,GK,Dortmund,de Bundesliga,25-183,27.0,0,0,0,0,4,0,0,0,0,0,0,1,43,4,0,100.0
1398,Robin Koch,de GER,DF,Leeds United,eng Premier League,26-325,35.3,7,0,0,35,17,1,1,43,30,0,0,1,193,111,69,61.7
1399,Samuel Koeberlé,fr FRA,MF,Reims,fr Ligue 1,18-193,0.0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,
1400,Rudy Kohon,fr FRA,DF,Troyes,fr Ligue 1,19-015,0.7,0,0,0,0,0,0,0,1,3,0,0,0,3,0,0,
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
1401,Dominik Kohr,de GER,MF,Mainz 05,de Bundesliga,29-127,25.5,11,0,0,45,35,1,5,34,33,0,1,0,205,35,41,46.1
1402,Koke,es ESP,MF,Atlético Madrid,es La Liga,31-150,28.3,4,0,0,20,27,1,24,20,38,0,0,0,170,11,14,44.0
1403,Sead Kolašinac,ba BIH,DF,Marseille,fr Ligue 1,29-352,24.6,3,0,0,42,15,4,20,43,36,0,0,0,165,36,37,49.3
1404,Luca Koleosho,it ITA,"FW,DF",Espanyol,es La Liga,18-265,0.7,0,0,0,1,0,1,3,0,2,0,0,0,5,0,0,
1405,Randal Kolo Muani,fr FRA,FW,Eint Frankfurt,de Bundesliga,24-184,29.2,6,1,1,50,71,21,25,3,10,3,0,0,96,60,79,43.2
1406,Timothée Kolodziejczak,fr FRA,DF,Schalke 04,de Bundesliga,31-249,0.3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0.0
1407,Cheick Konaté,ci CIV,DF,Clermont Foot,fr Ligue 1,19-096,6.4,2,0,0,9,4,0,4,13,12,0,0,0,42,3,5,37.5
1408,Ibrahima Konaté,fr FRA,DF,Liverpool,eng Premier League,24-013,17.2,5,0,0,29,15,1,1,26,26,0,1,1,107,46,14,76.7
1409,Geoffrey Kondogbia,cf CTA,MF,Atlético Madrid,es La Liga,30-112,11.2,5,0,0,17,19,2,0,26,23,0,0,0,101,12,10,54.5
1410,Ibrahima Koné,ml MLI,FW,Lorient,fr Ligue 1,23-356,17.5,3,0,0,29,24,14,1,4,13,0,0,0,44,55,60,47.8
1411,Kouadio Koné,fr FRA,MF,M'Gladbach,de Bundesliga,22-021,29.0,12,0,0,52,74,0,6,32,39,0,1,0,221,16,25,39.0
1412,Youssouf Koné,ml MLI,DF,Ajaccio,fr Ligue 1,27-337,10.2,4,0,0,15,17,0,27,12,19,0,0,0,67,4,12,25.0
1413,Ezri Konsa,eng ENG,DF,Aston Villa,eng Premier League,25-227,36.9,6,0,0,12,64,0,4,26,20,0,0,0,164,55,37,59.8
1414,Teun Koopmeiners,nl NED,MF,Atalanta,it Serie A,25-099,31.8,7,0,0,48,27,6,158,19,26,0,0,0,193,38,23,62.3
1415,Odilon Kossonou,ci CIV,DF,Leverkusen,de Bundesliga,22-154,16.9,3,0,0,17,4,1,4,24,14,0,0,0,123,29,17,63.0
1416,Filip Kostić,rs SRB,"DF,FW",Juventus,it Serie A,30-218,28.5,3,0,0,29,12,2,227,16,26,0,0,0,139,13,13,50.0
1417,Filip Kostić,rs SRB,"DF,MF",Eint Frankfurt,de Bundesliga,30-218,0.8,1,0,0,1,1,0,7,1,0,0,0,0,3,0,0,
1418,Christian Kouamé,ci CIV,FW,Fiorentina,it Serie A,25-183,20.7,5,0,0,32,56,7,49,12,18,1,0,0,91,62,52,54.4
1419,Rominigue Kouamé,ml MLI,MF,Troyes,fr Ligue 1,26-172,29.6,9,0,0,52,48,0,5,49,27,0,0,0,229,21,21,50.0
1420,Tomáš Koubek,cz CZE,GK,Augsburg,de Bundesliga,30-285,11.0,0,0,0,0,1,0,0,0,0,0,0,0,27,8,0,100.0
1421,Kalidou Koulibaly,sn SEN,DF,Chelsea,eng Premier League,31-352,20.0,7,1,1,22,9,0,4,29,31,0,0,0,126,33,28,54.1
1422,Jules Koundé,fr FRA,DF,Barcelona,es La Liga,24-207,27.0,2,0,0,22,12,2,36,19,23,0,0,1,157,43,22,66.2
1423,Boubakar Kouyaté,ml MLI,DF,Montpellier,fr Ligue 1,26-053,14.0,5,0,0,21,14,0,1,34,18,0,0,0,74,43,25,63.2
1424,Cheikhou Kouyaté,sn SEN,MF,Nott'ham Forest,eng Premier League,33-168,9.8,3,0,0,22,12,1,0,10,21,0,0,0,56,18,8,69.2
1425,Mateo Kovačić,hr CRO,MF,Chelsea,eng Premier League,29-032,19.0,8,0,0,18,12,0,6,19,24,0,0,0,121,10,10,50.0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
1426,Viktor Kovalenko,ua UKR,MF,Spezia,it Serie A,27-113,6.1,1,0,0,9,12,1,15,4,5,1,0,0,31,6,14,30.0
1427,Soichiro Kozuki,jp JPN,"FW,MF",Schalke 04,de Bundesliga,22-167,4.2,1,0,0,7,5,0,15,3,4,0,0,0,18,3,8,27.3
1428,Emil Krafth,se SWE,DF,Newcastle Utd,eng Premier League,28-309,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1429,Alex Král,cz CZE,MF,Schalke 04,de Bundesliga,25-019,26.2,3,0,0,21,18,3,27,17,24,0,0,1,158,48,50,49.0
1430,Andrej Kramarić,hr CRO,"MF,FW",Hoffenheim,de Bundesliga,31-353,26.5,3,0,0,9,36,9,47,6,2,0,0,0,119,8,16,33.3
1431,Christoph Kramer,de GER,MF,M'Gladbach,de Bundesliga,32-108,24.7,4,0,0,37,13,4,11,17,33,0,0,0,109,24,28,46.2
1432,Tom Krauß,de GER,MF,Schalke 04,de Bundesliga,21-350,27.9,8,0,0,46,32,0,16,36,68,0,0,0,223,27,34,44.3
