Rk,Player,Nation,Pos,Squad,Comp,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def
524,Shea Charles,nir NIR,DF,Manchester City,eng Premier League,19-213,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
525,Xavier Chavalerin,fr FRA,MF,Troyes,fr Ligue 1,32-091,27.0,41,1.52,31,4,2,2,0,2,3,0.11,2,0,0,1,0,0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def
526,Pep Chavarría,es ESP,"FW,MF",Rayo Vallecano,es La Liga,25-057,4.1,19,4.68,15,4,0,0,0,0,2,0.49,2,0,0,0,0,0
527,Ivane Chegra,fr FRA,"MF,FW",Ajaccio,fr Ligue 1,19-095,2.1,5,2.33,3,1,0,1,0,0,1,0.47,0,0,0,1,0,0
528,Pape Cheikh Diop,sn SEN,MF,Elche,es La Liga,25-302,0.4,1,2.43,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
529,Rayan Cherki,fr FRA,"MF,FW",Lyon,fr Ligue 1,19-293,20.8,128,6.15,81,22,19,5,1,0,16,0.77,12,1,1,2,0,0
530,Ilyes Cheti,dz ALG,DF,Angers,fr Ligue 1,28-135,2.3,1,0.43,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
531,Lucas Chevalier,fr FRA,GK,Lille,fr Ligue 1,21-212,32.0,5,0.16,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
532,Fabio Chiarodia,it ITA,DF,Werder Bremen,de Bundesliga,18-001,0.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
533,Federico Chiesa,it ITA,"DF,MF",Juventus,it Serie A,25-224,9.5,41,4.34,26,3,7,3,1,1,6,0.63,5,0,1,0,0,0
534,Ben Chilwell,eng ENG,"DF,MF",Chelsea,eng Premier League,26-167,15.6,39,2.49,19,17,0,1,2,0,4,0.26,2,1,0,0,1,0
535,Vlad Chiricheș,ro ROU,DF,Cremonese,it Serie A,33-204,10.9,5,0.46,5,0,0,0,0,0,1,0.09,1,0,0,0,0,0
536,Pedro Chirivella,es ESP,MF,Nantes,fr Ligue 1,26-014,22.5,50,2.22,46,1,2,0,0,1,3,0.13,3,0,0,0,0,0
537,Joris Chotard,fr FRA,MF,Montpellier,fr Ligue 1,21-255,27.3,40,1.46,30,4,1,1,1,3,8,0.29,8,0,0,0,0,0
538,Andreas Christensen,dk DEN,DF,Barcelona,es La Liga,27-057,19.6,15,0.77,15,0,0,0,0,0,2,0.10,2,0,0,0,0,0
539,Oliver Christensen,dk DEN,GK,Hertha BSC,de Bundesliga,24-076,33.0,7,0.21,5,2,0,0,0,0,1,0.03,1,0,0,0,0,0
540,Ryan Christie,sct SCO,"MF,FW",Bournemouth,eng Premier League,28-104,20.4,66,3.24,48,5,5,5,3,0,4,0.20,3,0,0,1,0,0
541,Carney Chukwuemeka,eng ENG,"MF,FW",Chelsea,eng Premier League,19-229,3.9,16,4.07,13,0,0,1,0,2,0,0.00,0,0,0,0,0,0
542,Samuel Chukwueze,ng NGA,"FW,MF",Villarreal,es La Liga,24-015,26.0,110,4.23,75,4,24,2,4,1,15,0.58,9,0,5,0,1,0
543,Darko Churlinov,mk MKD,FW,Stuttgart,de Bundesliga,22-330,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
544,Víctor Chust,es ESP,DF,Cádiz,es La Liga,23-093,10.7,5,0.47,4,1,0,0,0,0,0,0.00,0,0,0,0,0,0
545,Tolga Ciğerci,tr TUR,MF,Hertha BSC,de Bundesliga,31-075,7.5,19,2.54,12,4,1,1,0,1,1,0.13,1,0,0,0,0,0
546,Yanis Cimignani,fr FRA,"MF,DF",Ajaccio,fr Ligue 1,21-135,3.1,8,2.58,8,0,0,0,0,0,0,0.00,0,0,0,0,0,0
547,Daniel Ciofani,it ITA,FW,Cremonese,it Serie A,37-310,11.8,24,2.03,17,0,0,5,1,1,4,0.34,1,0,0,3,0,0
548,Tio Cipot,si SVN,"FW,DF",Spezia,it Serie A,20-047,1.5,4,2.59,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
549,Pathé Ciss,sn SEN,"MF,DF",Rayo Vallecano,es La Liga,29-082,14.2,21,1.48,19,0,0,1,1,0,0,0.00,0,0,0,0,0,0
550,Souleymane Cissé,fr FRA,DF,Clermont Foot,fr Ligue 1,20-302,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def
551,Patrick Ciurria,it ITA,"DF,MF",Monza,it Serie A,28-117,30.6,67,2.19,42,12,4,6,2,1,4,0.13,3,1,0,0,0,0
552,Bobby Clark,eng ENG,MF,Liverpool,eng Premier League,18-119,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
553,Alexis Claude-Maurice,fr FRA,FW,Nice,fr Ligue 1,25-000,0.7,3,4.22,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
554,Alexis Claude-Maurice,fr FRA,"MF,FW",Lens,fr Ligue 1,25-000,6.7,15,2.23,9,1,2,2,0,1,3,0.45,2,0,1,0,0,0
555,Jonathan Clauss,fr FRA,DF,Marseille,fr Ligue 1,30-254,28.8,101,3.51,78,3,5,12,0,3,13,0.45,11,0,0,1,0,1
556,Carlos Clerc,es ESP,"DF,MF",Elche,es La Liga,31-105,29.3,41,1.40,31,3,1,2,4,0,4,0.14,3,0,0,0,1,0
557,Nathaniel Clyne,eng ENG,DF,Crystal Palace,eng Premier League,32-062,18.2,18,0.99,16,1,0,0,1,0,0,0.00,0,0,0,0,0,0
558,Conor Coady,eng ENG,DF,Everton,eng Premier League,30-101,23.3,17,0.73,15,0,0,1,1,0,1,0.04,1,0,0,0,0,0
559,Nicolò Cocetta,it ITA,DF,Udinese,it Serie A,19-169,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
560,Marcus Coco,fr FRA,"FW,MF",Nantes,fr Ligue 1,26-347,7.1,19,2.67,17,0,2,0,0,0,0,0.00,0,0,0,0,0,0
561,Alexandre Coeff,fr FRA,DF,Auxerre,fr Ligue 1,31-106,6.5,3,0.46,2,0,0,1,0,0,1,0.15,0,0,0,1,0,0
562,Jack Colback,eng ENG,MF,Nott'ham Forest,eng Premier League,33-225,5.5,3,0.54,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
563,Séamus Coleman,ie IRL,DF,Everton,eng Premier League,34-238,18.4,21,1.14,15,1,1,1,3,0,2,0.11,2,0,0,0,0,0
564,David Čolina,hr CRO,"DF,FW",Augsburg,de Bundesliga,22-322,1.8,5,2.69,3,1,1,0,0,0,0,0.00,0,0,0,0,0,0
565,Álex Collado,es ESP,MF,Elche,es La Liga,24-045,8.1,35,4.36,25,6,0,3,1,0,2,0.25,2,0,0,0,0,0
566,Diego Collado,es ESP,FW,Villarreal,es La Liga,22-148,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
567,Omar Colley,gm GAM,DF,Sampdoria,it Serie A,30-225,15.4,5,0.33,2,0,0,1,1,1,0,0.00,0,0,0,0,0,0
568,Nathan Collins,ie IRL,DF,Wolves,eng Premier League,22-037,20.2,11,0.55,8,0,1,0,2,0,0,0.00,0,0,0,0,0,0
569,Lorenzo Colombo,it ITA,FW,Lecce,it Serie A,21-090,16.8,43,2.56,29,0,4,8,2,0,2,0.12,1,0,0,1,0,0
570,Andrea Colpani,it ITA,MF,Monza,it Serie A,24-026,10.5,38,3.60,23,5,3,4,3,0,2,0.19,1,0,0,0,1,0
571,Levi Colwill,eng ENG,DF,Brighton,eng Premier League,20-100,13.6,18,1.33,16,1,0,1,0,0,2,0.15,2,0,0,0,0,0
572,Kingsley Coman,fr FRA,"FW,MF",Bayern Munich,de Bundesliga,26-358,15.7,85,5.43,67,1,9,4,4,0,11,0.70,7,0,1,1,2,0
573,Eray Cömert,ch SUI,DF,Valencia,es La Liga,25-122,18.6,12,0.65,8,0,1,1,2,0,0,0.00,0,0,0,0,0,0
574,Santi Comesaña,es ESP,MF,Rayo Vallecano,es La Liga,26-244,27.2,87,3.20,73,1,6,2,2,3,5,0.18,4,0,1,0,0,0
575,Andrea Consigli,it ITA,GK,Sassuolo,it Serie A,36-130,35.0,6,0.17,5,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def
576,Abdu Conté,pt POR,DF,Troyes,fr Ligue 1,25-074,14.6,24,1.64,20,2,0,0,2,0,2,0.14,2,0,0,0,0,0
577,Andrea Conti,it ITA,DF,Sampdoria,it Serie A,29-096,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
578,Lewis Cook,eng ENG,MF,Bournemouth,eng Premier League,26-123,19.1,39,2.04,27,8,0,0,1,3,4,0.21,2,1,0,0,0,1
579,Steve Cook,eng ENG,DF,Nott'ham Forest,eng Premier League,32-048,10.6,6,0.56,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0
580,Liam Cooper,sct SCO,DF,Leeds United,eng Premier League,31-280,15.8,16,1.01,13,1,0,2,0,0,3,0.19,3,0,0,0,0,0
581,Copete,es ESP,DF,Mallorca,es La Liga,23-239,24.5,16,0.65,15,0,0,0,1,0,0,0.00,0,0,0,0,0,0
582,Diego Coppola,it ITA,DF,Hellas Verona,it Serie A,19-160,13.1,9,0.69,6,2,0,0,0,1,0,0.00,0,0,0,0,0,0
583,Francis Coquelin,fr FRA,MF,Villarreal,es La Liga,32-024,8.3,9,1.09,8,0,0,0,0,1,0,0.00,0,0,0,0,0,0
584,Sébastien Corchia,fr FRA,DF,Nantes,fr Ligue 1,32-217,8.7,15,1.72,11,2,1,0,0,1,4,0.46,4,0,0,0,0,0
585,Alex Cordaz,it ITA,GK,Inter,it Serie A,40-156,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
586,Maxwel Cornet,ci CIV,FW,West Ham,eng Premier League,26-252,2.7,6,2.23,4,0,1,0,0,1,0,0.00,0,0,0,0,0,0
587,Jesús Corona,mx MEX,FW,Sevilla,es La Liga,30-151,1.2,5,4.02,4,0,1,0,0,0,1,0.80,0,0,1,0,0,0
588,Ángel Correa,ar ARG,"FW,MF",Atlético Madrid,es La Liga,28-089,16.2,61,3.78,45,3,5,6,1,1,11,0.68,5,0,2,3,0,1
589,Joaquín Correa,ar ARG,FW,Inter,it Serie A,28-297,10.6,37,3.51,27,0,3,5,2,0,3,0.28,3,0,0,0,0,0
590,Thierry Correia,pt POR,DF,Valencia,es La Liga,24-089,22.3,43,1.93,29,2,1,0,10,1,2,0.09,2,0,0,0,0,0
591,Alessandro Cortinovis,it ITA,MF,Hellas Verona,it Serie A,22-132,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
592,Danny da Costa,de GER,DF,Mainz 05,de Bundesliga,29-328,13.7,32,2.33,23,5,1,2,0,1,4,0.29,2,1,0,0,0,1
593,David Pereira da Costa,pt POR,"MF,FW",Lens,fr Ligue 1,22-152,15.6,63,4.02,51,1,6,3,1,1,7,0.45,6,0,1,0,0,0
594,Diego Costa,es ESP,FW,Wolves,eng Premier League,34-242,13.8,23,1.67,15,0,3,3,2,0,1,0.07,1,0,0,0,0,0
595,Jaume Costa,es ESP,DF,Mallorca,es La Liga,35-080,28.9,58,2.01,44,5,1,1,5,2,4,0.14,3,1,0,0,0,0
596,Logan Costa,cv CPV,DF,Toulouse,fr Ligue 1,22-066,4.6,7,1.52,5,0,0,2,0,0,0,0.00,0,0,0,0,0,0
597,Nuno da Costa,cv CPV,"FW,MF",Auxerre,fr Ligue 1,32-116,22.3,52,2.34,35,0,7,4,5,1,5,0.22,4,0,1,0,0,0
598,Samu Costa,pt POR,MF,Almería,es La Liga,22-191,22.1,47,2.13,37,1,1,2,3,3,3,0.14,3,0,0,0,0,0
599,Benoît Costil,fr FRA,GK,Auxerre,fr Ligue 1,35-338,19.0,4,0.21,2,2,0,0,0,0,0,0.00,0,0,0,0,0,0
600,Vladimír Coufal,cz CZE,DF,West Ham,eng Premier League,30-288,23.7,52,2.19,36,13,0,1,2,0,3,0.13,2,1,0,0,0,0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def
601,Lassana Coulibaly,ml MLI,MF,Salernitana,it Serie A,27-057,32.1,56,1.74,51,1,1,0,3,0,10,0.31,10,0,0,0,0,0
602,Soumaïla Coulibaly,fr FRA,DF,Dortmund,de Bundesliga,19-235,0.5,1,2.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
603,Tanguy Coulibaly,fr FRA,"FW,DF",Stuttgart,de Bundesliga,22-108,3.6,13,3.58,8,1,4,0,0,0,1,0.28,0,0,1,0,0,0
604,Thibaut Courtois,be BEL,GK,Real Madrid,es La Liga,31-026,31.0,5,0.16,2,3,0,0,0,0,0,0.00,0,0,0,0,0,0
605,Mathieu Coutadeur,fr FRA,MF,Ajaccio,fr Ligue 1,37-078,21.6,26,1.20,24,1,1,0,0,0,1,0.05,1,0,0,0,0,0
606,Philippe Coutinho,br BRA,"MF,FW",Aston Villa,eng Premier League,30-359,8.8,24,2.74,19,1,3,1,0,0,0,0.00,0,0,0,0,0,0
607,Yan Couto,br BRA,"DF,MF",Girona,es La Liga,21-003,12.9,45,3.50,35,2,4,1,2,1,4,0.31,3,1,0,0,0,0
608,Conor Coventry,ie IRL,"MF,FW",West Ham,eng Premier League,23-073,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
609,Nicolas Cozza,fr FRA,DF,Montpellier,fr Ligue 1,24-149,14.2,18,1.27,15,0,1,1,1,0,2,0.14,2,0,0,0,0,0
610,Nicolas Cozza,fr FRA,DF,Wolfsburg,de Bundesliga,24-149,1.1,1,0.90,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
611,Alessio Cragno,it ITA,GK,Monza,it Serie A,28-343,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
612,Matthew Craig,sct SCO,MF,Tottenham,eng Premier League,20-051,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
613,Aaron Cresswell,eng ENG,DF,West Ham,eng Premier League,33-173,24.8,73,2.94,43,27,0,2,1,0,1,0.04,0,1,0,0,0,0
614,Bryan Cristante,it ITA,"MF,DF",Roma,it Serie A,28-095,32.6,42,1.29,37,0,0,5,0,0,7,0.21,5,0,0,2,0,0
615,Domen Črnigoj,si SVN,MF,Salernitana,it Serie A,27-200,3.3,6,1.83,4,0,0,1,0,1,0,0.00,0,0,0,0,0,0
616,Juan Cruz Armada,es ESP,DF,Osasuna,es La Liga,30-313,22.9,39,1.70,31,6,0,1,0,1,3,0.13,2,1,0,0,0,0
617,Juan Cruz,es ESP,FW,Betis,es La Liga,23-042,2.0,3,1.52,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
618,Juan Cuadrado,co COL,"DF,FW",Juventus,it Serie A,35-011,23.1,78,3.38,43,20,5,3,7,0,6,0.26,2,2,0,0,2,0
619,Marc Cucurella,es ESP,DF,Chelsea,eng Premier League,24-319,18.6,27,1.46,21,6,0,0,0,0,3,0.16,2,1,0,0,0,0
620,Jorge Cuenca,es ESP,DF,Villarreal,es La Liga,23-201,5.6,5,0.89,4,0,0,1,0,0,0,0.00,0,0,0,0,0,0
621,Braian Cufré,ar ARG,DF,Mallorca,es La Liga,26-173,2.4,3,1.23,2,0,0,0,1,0,0,0.00,0,0,0,0,0,0
622,Mickaël Cuisance,fr FRA,MF,Sampdoria,it Serie A,23-294,6.9,12,1.75,8,1,2,0,1,0,0,0.00,0,0,0,0,0,0
623,Matheus Cunha,br BRA,FW,Wolves,eng Premier League,24-010,10.7,21,1.96,16,1,1,1,2,0,0,0.00,0,0,0,0,0,0
624,Matheus Cunha,br BRA,"FW,MF",Atlético Madrid,es La Liga,24-010,4.2,10,2.38,8,0,0,2,0,0,2,0.48,2,0,0,0,0,0
625,Curro,es ESP,MF,Almería,es La Liga,27-154,0.5,2,4.19,0,2,0,0,0,0,0,0.00,0,0,0,0,0,0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def
626,Marco D'Alessandro,it ITA,"DF,FW",Monza,it Serie A,32-109,3.2,8,2.49,7,0,0,0,1,0,1,0.31,1,0,0,0,0,0
627,Danilo D'Ambrosio,it ITA,DF,Inter,it Serie A,34-270,8.1,17,2.09,14,0,1,1,1,0,2,0.25,2,0,0,0,0,0
628,Luca D'Andrea,it ITA,FW,Sassuolo,it Serie A,18-273,3.5,16,4.56,12,1,2,1,0,0,1,0.28,1,0,0,0,0,0
629,Damien Da Silva,fr FRA,DF,Lyon,fr Ligue 1,35-020,3.8,1,0.27,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
630,Moanes Dabbur,il ISR,FW,Hoffenheim,de Bundesliga,31-023,10.4,38,3.66,30,0,3,3,1,1,6,0.58,4,0,2,0,0,0
631,Andréa Dacourt,fr FRA,MF,Nice,fr Ligue 1,17-311,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
632,Colin Dagba,fr FRA,"DF,MF",Strasbourg,fr Ligue 1,24-270,10.6,23,2.16,19,2,1,0,1,0,2,0.19,2,0,0,0,0,0
633,Finn Dahmen,de GER,GK,Mainz 05,de Bundesliga,25-071,8.0,3,0.37,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
634,Mahmoud Dahoud,de GER,MF,Dortmund,de Bundesliga,27-156,3.7,6,1.60,5,0,0,1,0,0,1,0.27,0,0,0,1,0,0
635,Patson Daka,zm ZAM,FW,Leicester City,eng Premier League,24-240,13.2,28,2.12,19,1,1,5,2,0,7,0.53,4,0,1,2,0,0
636,Thijs Dallinga,nl NED,FW,Toulouse,fr Ligue 1,22-307,26.1,42,1.61,33,0,1,7,1,0,4,0.15,3,0,0,1,0,0
637,Diogo Dalot,pt POR,DF,Manchester Utd,eng Premier League,24-080,23.9,52,2.17,48,0,1,2,0,1,2,0.08,2,0,0,0,0,0
638,Muhammed Damar,de GER,MF,Hoffenheim,de Bundesliga,19-058,1.8,5,2.83,5,0,0,0,0,0,1,0.57,1,0,0,0,0,0
639,Mikkel Damsgaard,dk DEN,"MF,FW",Brentford,eng Premier League,22-338,11.0,25,2.28,20,3,0,1,1,0,2,0.18,2,0,0,0,0,0
640,Flavius Daniliuc,at AUT,DF,Salernitana,it Serie A,22-040,24.4,18,0.74,15,1,0,2,0,0,0,0.00,0,0,0,0,0,0
641,Flavius Daniliuc,at AUT,DF,Nice,fr Ligue 1,22-040,1.0,1,0.99,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
642,Danilo,br BRA,MF,Nott'ham Forest,eng Premier League,22-038,10.8,23,2.12,17,1,3,1,1,0,6,0.55,5,0,1,0,0,0
643,Danilo,br BRA,DF,Juventus,it Serie A,31-326,35.4,62,1.75,54,1,0,5,2,0,4,0.11,3,0,0,1,0,0
644,Arnaut Danjuma,nl NED,"FW,MF",Tottenham,eng Premier League,26-126,1.9,4,2.13,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
645,Arnaut Danjuma,nl NED,FW,Villarreal,es La Liga,26-126,5.3,13,2.44,7,0,1,1,3,1,0,0.00,0,0,0,0,0,0
646,Kévin Danois,fr FRA,MF,Auxerre,fr Ligue 1,18-343,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
647,Kevin Danso,at AUT,DF,Lens,fr Ligue 1,24-260,35.9,41,1.14,38,0,1,0,2,0,5,0.14,4,0,0,0,1,0
648,Dante,br BRA,DF,Nice,fr Ligue 1,39-231,36.7,34,0.93,30,0,0,3,0,1,3,0.08,3,0,0,0,0,0
649,Márton Dárdai,de GER,"DF,MF",Hertha BSC,de Bundesliga,21-114,10.5,10,0.95,9,0,0,0,1,0,1,0.10,1,0,0,0,0,0
650,Sergi Darder,es ESP,MF,Espanyol,es La Liga,29-166,36.9,150,4.07,98,35,8,4,4,1,11,0.30,9,1,0,1,0,0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def
651,Achraf Dari,ma MAR,DF,Brest,fr Ligue 1,24-031,14.6,7,0.48,3,2,0,0,1,1,2,0.14,1,0,0,0,1,0
652,Vladimír Darida,cz CZE,MF,Hertha BSC,de Bundesliga,32-302,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
653,Matteo Darmian,it ITA,DF,Inter,it Serie A,33-186,22.5,39,1.73,33,4,0,0,1,1,4,0.18,3,0,0,0,1,0
654,Josh Dasilva,eng ENG,MF,Brentford,eng Premier League,24-226,15.4,42,2.72,36,1,3,1,1,0,7,0.45,5,0,1,0,1,0
655,Jonathan David,ca CAN,FW,Lille,fr Ligue 1,23-143,35.2,116,3.30,84,0,6,13,11,2,13,0.37,9,0,0,2,2,0
656,Alphonso Davies,ca CAN,DF,Bayern Munich,de Bundesliga,22-216,22.7,88,3.88,76,0,9,1,1,1,8,0.35,7,0,1,0,0,0
657,Ben Davies,wls WAL,DF,Tottenham,eng Premier League,30-043,25.4,37,1.46,33,1,0,3,0,0,7,0.28,5,0,0,2,0,0
658,Tom Davies,eng ENG,MF,Everton,eng Premier League,24-341,6.0,6,1.00,5,0,0,1,0,0,0,0.00,0,0,0,0,0,0
659,Paweł Dawidowicz,pl POL,DF,Hellas Verona,it Serie A,28-017,18.1,16,0.88,13,1,0,1,0,1,1,0.06,0,0,0,1,0,0
660,Craig Dawson,eng ENG,DF,West Ham,eng Premier League,33-031,8.0,12,1.50,10,0,0,1,1,0,1,0.12,0,0,0,0,1,0
661,Craig Dawson,eng ENG,DF,Wolves,eng Premier League,33-031,15.7,6,0.38,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0
662,Kevin De Bruyne,be BEL,MF,Manchester City,eng Premier League,31-343,26.9,176,6.55,120,33,8,7,5,3,31,1.15,24,3,1,1,2,0
663,Charles De Ketelaere,be BEL,"MF,FW",Milan,it Serie A,22-088,12.4,47,3.79,39,2,4,0,2,0,2,0.16,2,0,0,0,0,0
664,Manuel De Luca,it ITA,"FW,MF",Sampdoria,it Serie A,24-324,0.5,1,2.00,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0
665,Tommaso De Nipoti,it ITA,MF,Atalanta,it Serie A,19-318,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
666,Rodrigo De Paul,ar ARG,MF,Atlético Madrid,es La Liga,29-013,21.4,88,4.12,77,7,1,0,3,0,11,0.52,10,0,0,0,1,0
667,Mattia De Sciglio,it ITA,DF,Juventus,it Serie A,30-229,11.6,15,1.30,14,0,0,0,1,0,1,0.09,1,0,0,0,0,0
668,Lorenzo De Silvestri,it ITA,DF,Bologna,it Serie A,35-014,7.5,11,1.47,11,0,0,0,0,0,0,0.00,0,0,0,0,0,0
669,Thibault De Smet,be BEL,DF,Reims,fr Ligue 1,25-001,19.5,29,1.48,25,3,0,0,0,1,1,0.05,1,0,0,0,0,0
670,Koni De Winter,be BEL,DF,Empoli,it Serie A,20-359,11.4,5,0.44,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
671,Grégoire Defrel,mq MTQ,FW,Sassuolo,it Serie A,31-354,13.0,16,1.23,14,0,0,1,1,0,1,0.08,1,0,0,0,0,0
672,Duccio Degl'Innocenti,it ITA,MF,Empoli,it Serie A,20-039,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
673,Brecht Dejaegere,be BEL,MF,Toulouse,fr Ligue 1,32-008,20.1,48,2.39,40,0,4,2,2,0,6,0.30,4,0,1,1,0,0
674,Romain Del Castillo,fr FRA,"MF,FW",Brest,fr Ligue 1,27-069,15.8,68,4.31,40,18,3,3,2,2,13,0.82,8,3,1,0,1,0
675,Alberto Del Moral,es ESP,MF,Villarreal,es La Liga,22-321,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def
676,Thomas Delaine,fr FRA,"DF,MF",Strasbourg,fr Ligue 1,31-074,11.9,23,1.94,19,0,2,0,0,2,4,0.34,4,0,0,0,0,0
677,Thomas Delaney,dk DEN,MF,Sevilla,es La Liga,31-276,3.4,4,1.17,3,0,0,0,1,0,0,0.00,0,0,0,0,0,0
678,Thomas Delaney,dk DEN,MF,Hoffenheim,de Bundesliga,31-276,3.3,3,0.91,2,0,0,0,1,0,0,0.00,0,0,0,0,0,0
679,Sacha Delaye,fr FRA,"FW,MF",Montpellier,fr Ligue 1,21-044,0.2,2,9.00,0,1,0,1,0,0,0,0.00,0,0,0,0,0,0
680,Fran Delgado,es ESP,DF,Betis,es La Liga,21-330,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
681,Andy Delort,dz ALG,FW,Nice,fr Ligue 1,31-240,8.7,21,2.42,19,0,0,2,0,0,2,0.23,2,0,0,0,0,0
682,Andy Delort,dz ALG,FW,Nantes,fr Ligue 1,31-240,5.2,12,2.30,10,0,0,1,1,0,0,0.00,0,0,0,0,0,0
683,Karamoko Dembele,sct SCO,"FW,MF",Brest,fr Ligue 1,20-104,2.0,8,4.02,5,2,0,0,1,0,0,0.00,0,0,0,0,0,0
684,Moussa Dembélé,fr FRA,"FW,MF",Lyon,fr Ligue 1,26-329,9.7,14,1.44,12,0,1,0,0,1,2,0.21,2,0,0,0,0,0
685,Ousmane Dembélé,fr FRA,FW,Barcelona,es La Liga,26-022,15.7,85,5.42,52,13,14,3,3,0,12,0.76,9,0,2,1,0,0
686,Siriki Dembélé,ci CIV,"FW,MF",Bournemouth,eng Premier League,26-272,1.2,5,4.09,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
687,Siriki Dembélé,ci CIV,"MF,FW",Auxerre,fr Ligue 1,26-272,4.1,21,5.08,13,0,8,0,0,0,0,0.00,0,0,0,0,0,0
688,Merih Demiral,tr TUR,DF,Atalanta,it Serie A,25-093,17.0,4,0.23,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
689,Kerem Demirbay,de GER,MF,Leverkusen,de Bundesliga,29-338,17.2,51,2.98,25,21,2,2,1,0,6,0.35,3,3,0,0,0,0
690,Ermedin Demirović,ba BIH,"FW,MF",Augsburg,de Bundesliga,25-073,26.3,57,2.17,43,0,4,5,3,2,8,0.30,4,0,0,2,1,1
691,Diego Demme,de GER,MF,Napoli,it Serie A,31-197,1.6,3,1.85,3,0,0,0,0,0,1,0.62,1,0,0,0,0,0
692,Sepp van den Berg,nl NED,DF,Schalke 04,de Bundesliga,21-168,7.7,3,0.39,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0
693,Branco van den Boomen,nl NED,MF,Toulouse,fr Ligue 1,27-320,32.1,154,4.80,85,57,0,9,3,0,22,0.69,16,3,0,3,0,0
