Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
1941,Roberto Piccoli,it ITA,"FW,MF",Atalanta,it Serie A,17,0.5,0,2,0,0.0,3.75,0.00,0.00,,11.0,0,0,0,0.1,0.1,0.07,-0.1,-0.1
1942,Jordan Pickford,eng ENG,GK,Everton,eng Premier League,24,38.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1943,Jérémy Pied,fr FRA,DF,Lille,fr Ligue 1,29,5.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1944,Ronaël Pierre-Gabriel,fr FRA,DF,Monaco,fr Ligue 1,20,3.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1945,Erik Pieters,nl NED,DF,Amiens,fr Ligue 1,29,14.0,1,12,2,16.7,0.86,0.14,0.08,0.50,22.4,0,0,0,1.1,1.1,0.09,-0.1,-0.1
1946,Tomás Pina Isla,es ESP,MF,Alavés,es La Liga,30,26.0,2,12,2,16.7,0.46,0.08,0.17,1.00,17.1,0,0,0,1.4,1.4,0.12,+0.6,+0.6
1947,Andrea Pinamonti,it ITA,FW,Frosinone,it Serie A,19,18.1,5,60,16,26.7,3.32,0.89,0.08,0.31,17.0,0,0,0,6.5,6.5,0.11,-1.5,-1.5
1948,Carlo Pinsoglio,it ITA,GK,Juventus,it Serie A,28,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1949,Virgile Pinson,fr FRA,MF,Reims,fr Ligue 1,22,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1950,Lenny Pintor,fr FRA,FW,Lyon,fr Ligue 1,17,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
1951,Gerard Piqué,es ESP,DF,Barcelona,es La Liga,31,35.0,4,18,10,55.6,0.51,0.29,0.22,0.40,8.0,0,0,0,3.3,3.3,0.19,+0.7,+0.7
1952,Facundo Píriz,uy URU,"MF,FW",Montpellier,fr Ligue 1,28,1.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1953,Fabio Pisacane,it ITA,DF,Cagliari,it Serie A,32,25.2,1,9,1,11.1,0.36,0.04,0.11,1.00,10.6,0,0,0,0.8,0.8,0.09,+0.2,+0.2
1954,Łukasz Piszczek,pl POL,DF,Dortmund,de Bundesliga,33,19.5,1,12,4,33.3,0.62,0.21,0.08,0.25,18.6,0,0,0,0.5,0.5,0.04,+0.5,+0.5
1955,Claudio Pizarro,pe PER,FW,Werder Bremen,de Bundesliga,39,7.7,5,26,9,34.6,3.38,1.17,0.19,0.56,13.4,1,0,0,3.1,3.1,0.12,+1.9,+1.9
1956,Marko Pjaca,hr CRO,"FW,MF",Fiorentina,it Serie A,23,8.3,1,19,7,36.8,2.28,0.84,0.05,0.14,14.2,0,0,0,1.6,1.6,0.08,-0.6,-0.6
1957,Miralem Pjanić,ba BIH,MF,Juventus,it Serie A,28,25.3,2,29,8,27.6,1.14,0.32,0.07,0.25,23.6,5,0,0,1.2,1.2,0.04,+0.8,+0.8
1958,Carles Planas,es ESP,DF,Girona,es La Liga,27,4.7,0,1,0,0.0,0.21,0.00,0.00,,17.9,0,0,0,0.1,0.1,0.09,-0.1,-0.1
1959,Óscar Plano,es ESP,"MF,FW",Valladolid,es La Liga,27,29.9,3,46,14,30.4,1.54,0.47,0.07,0.21,18.8,1,0,0,4.2,4.2,0.09,-1.2,-1.2
1960,Jaroslav Plašil,cz CZE,MF,Bordeaux,fr Ligue 1,36,16.0,0,14,2,14.3,0.87,0.12,0.00,0.00,21.8,0,0,0,1.3,1.3,0.09,-1.3,-1.3
1961,Marvin Plattenhardt,de GER,DF,Hertha BSC,de Bundesliga,26,21.4,1,11,2,18.2,0.51,0.09,0.09,0.50,26.7,5,0,0,0.8,0.8,0.07,+0.2,+0.2
1962,Stiven Plaza,ec ECU,"FW,MF",Valladolid,es La Liga,19,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1963,Alassane Pléa,fr FRA,FW,M'Gladbach,de Bundesliga,25,27.8,12,83,41,49.4,2.98,1.47,0.14,0.29,15.3,0,0,0,10.4,10.3,0.12,+1.6,+1.7
1964,Luca Plogmann,de GER,GK,Werder Bremen,de Bundesliga,18,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1965,Morgan Poaty,cg CGO,MF,Montpellier,fr Ligue 1,21,1.0,0,1,0,0.0,1.00,0.00,0.00,,26.1,0,0,0,0.0,0.0,0.05,0.0,0.0
1966,Paul Pogba,fr FRA,MF,Manchester Utd,eng Premier League,25,33.4,13,95,39,41.1,2.84,1.17,0.06,0.15,22.9,6,7,10,15.0,7.1,0.07,-2.0,-1.1
1967,Denis-Will Poha,fr FRA,MF,Rennes,fr Ligue 1,21,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1968,Andrea Poli,it ITA,MF,Bologna,it Serie A,28,21.5,4,31,10,32.3,1.44,0.47,0.13,0.40,18.7,0,0,0,3.6,3.6,0.11,+0.4,+0.4
1969,Matteo Politano,it ITA,FW,Inter,it Serie A,24,28.3,5,79,23,29.1,2.79,0.81,0.06,0.22,21.5,2,0,0,4.6,4.6,0.06,+0.4,+0.4
1970,Pierre-Yves Polomat,fr FRA,DF,Saint-Étienne,fr Ligue 1,24,10.6,0,5,2,40.0,0.47,0.19,0.00,0.00,22.5,0,0,0,0.2,0.2,0.03,-0.2,-0.2
1971,Giacomo Poluzzi,it ITA,GK,SPAL,it Serie A,30,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1972,Pere Pons,es ESP,MF,Girona,es La Liga,25,31.0,1,19,6,31.6,0.61,0.19,0.05,0.17,21.0,0,0,0,1.6,1.6,0.09,-0.6,-0.6
1973,Pedro Porro,es ESP,DF,Girona,es La Liga,18,24.6,0,23,6,26.1,0.94,0.24,0.00,0.00,22.9,0,0,0,1.6,1.6,0.07,-1.6,-1.6
1974,Manolo Portanova,it ITA,MF,Juventus,it Serie A,18,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1975,Francisco Portillo,es ESP,MF,Getafe,es La Liga,28,22.2,1,9,5,55.6,0.41,0.23,0.11,0.20,14.0,0,0,0,1.9,1.9,0.21,-0.9,-0.9
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
1976,Portu,es ESP,"FW,MF",Girona,es La Liga,26,31.3,9,36,17,47.2,1.15,0.54,0.22,0.47,13.7,0,1,1,7.9,7.1,0.20,+1.1,+0.9
1977,Stefan Posch,at AUT,DF,Hoffenheim,de Bundesliga,21,15.6,0,5,2,40.0,0.32,0.13,0.00,0.00,13.6,0,0,0,0.3,0.3,0.07,-0.3,-0.3
1978,Sergio Postigo,es ESP,DF,Levante,es La Liga,29,16.1,1,6,2,33.3,0.37,0.12,0.17,0.50,10.6,0,0,0,0.9,0.9,0.15,+0.1,+0.1
1979,Yussuf Poulsen,dk DEN,FW,RB Leipzig,de Bundesliga,24,27.2,15,65,27,41.5,2.39,0.99,0.23,0.56,12.6,0,0,0,12.0,11.7,0.18,+3.0,+3.3
1980,Maxime Poundjé,fr FRA,DF,Bordeaux,fr Ligue 1,25,28.2,0,10,1,10.0,0.35,0.04,0.00,0.00,23.5,0,0,0,0.4,0.4,0.04,-0.4,-0.4
1981,Gaëtan Poussin,fr FRA,GK,Bordeaux,fr Ligue 1,19,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1982,José Pozo,es ESP,MF,Rayo Vallecano,es La Liga,22,18.0,3,22,10,45.5,1.22,0.56,0.14,0.30,18.5,0,0,0,2.6,2.6,0.12,+0.4,+0.4
1983,Dennis Praet,be BEL,MF,Sampdoria,it Serie A,24,32.1,2,34,12,35.3,1.06,0.37,0.06,0.17,22.6,0,0,0,2.3,2.3,0.07,-0.3,-0.3
1984,Sanjin Prcić,ba BIH,MF,Levante,es La Liga,24,5.9,0,8,1,12.5,1.35,0.17,0.00,0.00,28.2,0,0,0,0.2,0.2,0.03,-0.2,-0.2
1985,Sanjin Prcić,ba BIH,MF,Strasbourg,fr Ligue 1,24,11.7,2,15,4,26.7,1.28,0.34,0.13,0.50,27.2,1,0,0,0.5,0.5,0.03,+1.5,+1.5
1986,Nicolas de Préville,fr FRA,"FW,MF",Bordeaux,fr Ligue 1,27,14.1,3,32,11,34.4,2.27,0.78,0.09,0.27,21.3,5,0,0,2.3,2.3,0.07,+0.7,+0.7
1987,Edgar Prib,de GER,MF,Hannover 96,de Bundesliga,28,2.2,0,6,1,16.7,2.67,0.45,0.00,0.00,24.6,1,0,0,0.6,0.6,0.10,-0.6,-0.6
1988,Alex Pritchard,eng ENG,"MF,FW",Huddersfield,eng Premier League,25,23.1,2,47,13,27.7,2.03,0.56,0.04,0.15,20.3,1,0,0,2.7,2.7,0.06,-0.7,-0.7
1989,Sebastian Prödl,at AUT,DF,Watford,eng Premier League,31,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1990,Quincy Promes,nl NED,"FW,DF",Sevilla,es La Liga,26,17.6,2,30,4,13.3,1.71,0.23,0.07,0.50,20.9,0,0,1,2.9,2.0,0.07,-0.9,0.0
1991,Davy Pröpper,nl NED,MF,Brighton,eng Premier League,26,28.3,1,15,2,13.3,0.53,0.07,0.07,0.50,15.9,0,0,0,0.9,0.9,0.06,+0.1,+0.1
1992,Silvio Proto,be BEL,GK,Lazio,it Serie A,35,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1993,Ivan Provedel,it ITA,GK,Empoli,it Serie A,24,16.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1994,Javi Puado,es ESP,"FW,MF",Espanyol,es La Liga,20,4.0,0,8,2,25.0,2.01,0.50,0.00,0.00,15.4,0,0,0,0.9,0.9,0.11,-0.9,-0.9
1995,Manuel Pucciarelli,it ITA,FW,Chievo,it Serie A,27,3.4,0,1,0,0.0,0.30,0.00,0.00,,27.4,0,0,0,0.0,0.0,0.03,0.0,0.0
1996,Riqui Puig,es ESP,MF,Barcelona,es La Liga,18,1.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1997,Erick Pulgar,cl CHI,MF,Bologna,it Serie A,24,26.2,6,29,5,17.2,1.11,0.19,0.03,0.20,29.8,6,5,5,5.0,1.1,0.04,+1.0,-0.1
1998,Jorge Pulido,es ESP,DF,Huesca,es La Liga,27,30.9,3,19,7,36.8,0.61,0.23,0.16,0.43,12.8,0,0,0,2.5,2.5,0.13,+0.5,+0.5
1999,Christian Pulisic,us USA,FW,Dortmund,de Bundesliga,19,10.4,4,27,10,37.0,2.61,0.97,0.15,0.40,13.8,0,0,0,4.8,4.8,0.18,-0.8,-0.8
2000,Jason Puncheon,eng ENG,MF,Crystal Palace,eng Premier League,32,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
2001,Jason Puncheon,eng ENG,MF,Huddersfield,eng Premier League,32,4.2,0,6,0,0.0,1.41,0.00,0.00,,21.3,0,0,0,0.3,0.3,0.05,-0.3,-0.3
2002,Ignacio Pussetto,ar ARG,"FW,MF",Udinese,it Serie A,22,24.2,4,57,18,31.6,2.36,0.74,0.07,0.22,17.5,0,0,0,5.9,5.9,0.10,-1.9,-1.9
2003,Fabio Quagliarella,it ITA,FW,Sampdoria,it Serie A,35,35.5,26,131,47,35.9,3.69,1.32,0.13,0.36,19.3,10,9,10,21.9,14.7,0.11,+4.1,+2.3
2004,Robin Quaison,se SWE,"FW,MF",Mainz 05,de Bundesliga,24,24.4,7,50,17,34.0,2.05,0.70,0.14,0.41,14.6,0,0,0,8.5,8.5,0.17,-1.5,-1.5
2005,Collin Quaner,de GER,FW,Huddersfield,eng Premier League,27,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2006,Domingos Quina,pt POR,MF,Watford,eng Premier League,18,3.8,1,5,1,20.0,1.33,0.27,0.20,1.00,25.7,0,0,0,0.2,0.2,0.03,+0.8,+0.8
2007,Xavi Quintillà,es ESP,DF,Villarreal,es La Liga,21,7.0,0,3,0,0.0,0.43,0.00,0.00,,16.8,0,0,0,0.1,0.1,0.04,-0.1,-0.1
2008,Dani Raba,es ESP,"MF,FW",Villarreal,es La Liga,22,2.1,0,2,0,0.0,0.94,0.00,0.00,,17.3,0,0,0,0.1,0.1,0.04,-0.1,-0.1
2009,Adrien Rabiot,fr FRA,MF,Paris S-G,fr Ligue 1,23,11.8,2,7,3,42.9,0.59,0.25,0.29,0.67,15.8,0,0,0,1.5,1.5,0.22,+0.5,+0.5
2010,Nemanja Radonjić,rs SRB,"FW,MF",Marseille,fr Ligue 1,22,7.6,0,16,2,12.5,2.11,0.26,0.00,0.00,18.6,0,0,0,1.1,1.1,0.07,-1.1,-1.1
2011,Ivan Radovanović,rs SRB,MF,Genoa,it Serie A,29,14.2,0,22,3,13.6,1.55,0.21,0.00,0.00,30.0,1,0,0,0.6,0.6,0.03,-0.6,-0.6
2012,Ivan Radovanović,rs SRB,MF,Chievo,it Serie A,29,19.0,0,30,1,3.3,1.58,0.05,0.00,0.00,30.8,2,0,0,0.7,0.7,0.02,-0.7,-0.7
2013,Ionuț Radu,ro ROU,GK,Genoa,it Serie A,21,33.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2014,Ștefan Radu,ro ROU,DF,Lazio,it Serie A,31,24.9,0,9,0,0.0,0.36,0.00,0.00,,13.8,0,0,0,0.6,0.6,0.07,-0.6,-0.6
2015,Rafael,br BRA,DF,Lyon,fr Ligue 1,28,11.4,0,2,1,50.0,0.18,0.09,0.00,0.00,24.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1
2016,Raffael,br BRA,FW,M'Gladbach,de Bundesliga,33,6.0,2,11,3,27.3,1.82,0.50,0.18,0.67,13.6,1,0,0,2.1,2.1,0.19,-0.1,-0.1
2017,Rafinha,br BRA,"FW,MF",Barcelona,es La Liga,25,2.5,0,2,0,0.0,0.81,0.00,0.00,,17.8,0,0,0,0.4,0.4,0.20,-0.4,-0.4
2018,Rafinha,br BRA,DF,Bayern Munich,de Bundesliga,32,10.0,1,4,1,25.0,0.40,0.10,0.25,1.00,21.9,0,0,0,0.1,0.1,0.03,+0.9,+0.9
2019,Andrea Raggi,it ITA,DF,Monaco,fr Ligue 1,34,5.5,0,1,0,0.0,0.18,0.00,0.00,,8.2,0,0,0,0.1,0.1,0.11,-0.1,-0.1
2020,Baba Rahman,gh GHA,DF,Reims,fr Ligue 1,24,10.7,1,5,1,20.0,0.47,0.09,0.20,1.00,19.6,0,0,0,0.2,0.2,0.04,+0.8,+0.8
2021,Baba Rahman,gh GHA,DF,Schalke 04,de Bundesliga,24,1.8,0,2,0,0.0,1.11,0.00,0.00,,27.2,0,0,0,0.0,0.0,0.02,0.0,0.0
2022,Ivan Rakitić,hr CRO,MF,Barcelona,es La Liga,30,29.4,3,36,11,30.6,1.23,0.37,0.08,0.27,22.8,0,0,0,2.6,2.6,0.07,+0.4,+0.4
2023,Joe Ralls,eng ENG,MF,Cardiff City,eng Premier League,24,21.8,0,22,2,9.1,1.01,0.09,0.00,0.00,24.1,0,0,1,1.6,0.8,0.04,-1.6,-0.8
2024,Jonás Ramalho,es ESP,DF,Girona,es La Liga,25,18.0,1,7,2,28.6,0.39,0.11,0.14,0.50,11.1,0,0,0,0.8,0.8,0.11,+0.2,+0.2
2025,Benito Raman,be BEL,"MF,FW",Düsseldorf,de Bundesliga,23,18.7,10,55,26,47.3,2.94,1.39,0.18,0.38,16.9,0,0,0,7.4,7.4,0.14,+2.6,+2.6
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
2026,Adil Rami,fr FRA,DF,Marseille,fr Ligue 1,32,15.7,1,14,2,14.3,0.89,0.13,0.07,0.50,9.2,0,0,0,1.6,1.6,0.12,-0.6,-0.6
2027,Gastón Ramírez,uy URU,MF,Sampdoria,it Serie A,27,17.5,4,27,11,40.7,1.54,0.63,0.15,0.36,20.3,4,0,0,1.8,1.8,0.07,+2.2,+2.2
2028,Sandro Ramírez,es ESP,"FW,MF",Real Sociedad,es La Liga,23,11.7,0,42,12,28.6,3.58,1.02,0.00,0.00,19.5,4,0,0,2.5,2.5,0.06,-2.5,-2.5
2029,Iván Ramis,es ESP,DF,Eibar,es La Liga,33,18.6,0,17,3,17.6,0.91,0.16,0.00,0.00,11.8,0,0,0,1.3,1.3,0.08,-1.3,-1.3
2030,Chris Ramos,es ESP,FW,Valladolid,es La Liga,21,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2031,Sergio Ramos,es ESP,DF,Real Madrid,es La Liga,32,27.5,6,26,8,30.8,0.95,0.29,0.04,0.13,16.4,3,5,5,7.1,3.2,0.12,-1.1,-2.2
2032,Aaron Ramsey,wls WAL,MF,Arsenal,eng Premier League,27,14.8,4,33,13,39.4,2.23,0.88,0.12,0.31,17.2,0,0,0,3.4,3.4,0.10,+0.6,+0.6
2033,Kayne Ramsey,eng ENG,DF,Southampton,eng Premier League,17,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2034,Andrea Ranocchia,it ITA,"DF,FW",Inter,it Serie A,30,0.7,0,2,1,50.0,2.90,1.45,0.00,0.00,13.0,0,0,0,0.1,0.1,0.06,-0.1,-0.1
2035,Marcus Rashford,eng ENG,FW,Manchester Utd,eng Premier League,20,25.9,10,84,39,46.4,3.24,1.50,0.12,0.26,19.2,12,0,0,10.7,10.7,0.13,-0.7,-0.7
2036,Milot Rashica,xk KVX,"FW,MF",Werder Bremen,de Bundesliga,22,17.2,9,58,24,41.4,3.37,1.39,0.14,0.33,21.0,5,1,1,7.0,6.2,0.11,+2.0,+1.8
2037,Jacob Rasmussen,dk DEN,"DF,MF",Empoli,it Serie A,21,11.3,0,3,0,0.0,0.27,0.00,0.00,,9.0,0,0,0,0.2,0.2,0.07,-0.2,-0.2
2038,Giacomo Raspadori,it ITA,DF,Sassuolo,it Serie A,18,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2039,Yoric Ravet,fr FRA,"FW,MF",Freiburg,de Bundesliga,28,0.8,0,1,0,0.0,1.20,0.00,0.00,,21.4,0,0,0,0.1,0.1,0.06,-0.1,-0.1
2040,Tim Ream,us USA,DF,Fulham,eng Premier League,30,22.7,0,1,0,0.0,0.04,0.00,0.00,,23.2,0,0,0,0.0,0.0,0.03,0.0,0.0
2041,Ante Rebić,hr CRO,"FW,MF",Eint Frankfurt,de Bundesliga,24,22.0,9,61,28,45.9,2.78,1.27,0.15,0.32,16.7,2,0,0,9.2,9.2,0.16,-0.2,-0.2
2042,Pedro Rebocho,pt POR,DF,Guingamp,fr Ligue 1,23,36.0,0,18,5,27.8,0.50,0.14,0.00,0.00,23.9,4,0,0,0.8,0.8,0.04,-0.8,-0.8
2043,Arkadiusz Reca,pl POL,DF,Atalanta,it Serie A,23,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2044,Recio,es ESP,MF,Leganés,es La Liga,27,14.3,0,10,4,40.0,0.70,0.28,0.00,0.00,23.9,0,0,0,0.3,0.3,0.03,-0.3,-0.3
2045,Nathan Redmond,eng ENG,"MF,FW",Southampton,eng Premier League,24,36.3,6,74,22,29.7,2.04,0.61,0.08,0.27,19.9,3,0,0,7.6,7.6,0.11,-1.6,-1.6
2046,Vasco Regini,it ITA,"DF,FW",SPAL,it Serie A,27,0.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2047,Sergio Reguilón,es ESP,DF,Real Madrid,es La Liga,21,12.4,0,6,0,0.0,0.48,0.00,0.00,,20.4,0,0,0,0.2,0.2,0.04,-0.2,-0.2
2048,Bobby Reid,jm JAM,"FW,MF",Cardiff City,eng Premier League,25,15.8,5,26,8,30.8,1.64,0.51,0.15,0.50,15.8,1,1,1,3.8,3.0,0.12,+1.2,+1.0
2049,Pepe Reina,es ESP,GK,Milan,it Serie A,35,3.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2050,Jeff Reine-Adélaïde,fr FRA,"FW,MF",Angers,fr Ligue 1,20,28.4,3,36,14,38.9,1.27,0.49,0.08,0.21,18.7,0,0,1,5.5,4.7,0.13,-2.5,-1.7
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
2051,Karim Rekik,nl NED,DF,Hertha BSC,de Bundesliga,23,23.0,0,7,2,28.6,0.30,0.09,0.00,0.00,14.6,0,0,0,0.6,0.6,0.08,-0.6,-0.6
2052,Loïc Rémy,fr FRA,FW,Lille,fr Ligue 1,31,13.4,7,32,14,43.8,2.39,1.05,0.19,0.43,15.2,1,1,2,6.4,4.9,0.15,+0.6,+1.1
2053,Michael Rensing,de GER,GK,Düsseldorf,de Bundesliga,34,32.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2054,Marco Reus,de GER,"MF,FW",Dortmund,de Bundesliga,29,25.7,17,66,30,45.5,2.56,1.17,0.21,0.47,15.8,7,3,3,15.7,13.4,0.20,+1.3,+0.6
2055,Elvis Rexhbeçaj,de GER,MF,Wolfsburg,de Bundesliga,20,12.7,2,10,4,40.0,0.79,0.31,0.20,0.50,23.1,0,0,0,0.7,0.7,0.07,+1.3,+1.3
2056,Diego Reyes,mx MEX,DF,Leganés,es La Liga,25,3.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2057,Baptiste Reynet,fr FRA,GK,Toulouse,fr Ligue 1,27,30.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2058,Simon Rhein,de GER,MF,Nürnberg,de Bundesliga,20,5.5,0,1,0,0.0,0.18,0.00,0.00,,24.7,0,0,0,0.0,0.0,0.05,0.0,0.0
2059,Franck Ribéry,fr FRA,"MF,FW",Bayern Munich,de Bundesliga,35,13.0,6,26,11,42.3,1.99,0.84,0.23,0.55,14.3,0,0,0,3.9,3.9,0.15,+2.1,+2.1
2060,Declan Rice,eng ENG,MF,West Ham,eng Premier League,19,33.4,2,22,5,22.7,0.66,0.15,0.09,0.40,18.3,0,0,0,1.2,1.2,0.05,+0.8,+0.8
2061,Jazz Richards,wls WAL,"DF,MF",Cardiff City,eng Premier League,27,1.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2062,Richarlison,br BRA,"FW,MF",Everton,eng Premier League,21,29.6,13,83,28,33.7,2.80,0.95,0.16,0.46,14.6,1,0,0,9.4,9.3,0.12,+3.6,+3.7
2063,Marco Richter,de GER,"MF,FW",Augsburg,de Bundesliga,20,15.8,4,55,23,41.8,3.47,1.45,0.07,0.17,20.5,0,0,0,3.5,3.5,0.06,+0.5,+0.5
2064,Diego Rico,es ESP,"DF,MF",Bournemouth,eng Premier League,25,6.8,0,9,0,0.0,1.32,0.00,0.00,,28.2,1,0,0,0.2,0.2,0.03,-0.2,-0.2
2065,Mikel Rico,es ESP,MF,Athletic Club,es La Liga,33,2.7,0,3,1,33.3,1.12,0.37,0.00,0.00,12.6,0,0,0,0.3,0.3,0.09,-0.3,-0.3
2066,Sergio Rico,es ESP,GK,Fulham,eng Premier League,24,29.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2067,Asier Riesgo,es ESP,GK,Eibar,es La Liga,34,14.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2068,Sascha Riether,de GER,FW,Schalke 04,de Bundesliga,35,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2069,Emiliano Rigoni,ar ARG,"FW,MF",Atalanta,it Serie A,25,5.8,3,16,3,18.8,2.76,0.52,0.19,1.00,16.8,0,0,0,2.0,2.0,0.12,+1.0,+1.0
2070,Luca Rigoni,it ITA,MF,Parma,it Serie A,33,19.6,2,16,5,31.3,0.82,0.26,0.13,0.40,12.4,0,0,0,3.0,3.0,0.18,-1.0,-1.0
2071,Nicola Rigoni,it ITA,MF,Chievo,it Serie A,27,21.7,0,21,5,23.8,0.97,0.23,0.00,0.00,19.4,0,0,0,1.6,1.6,0.08,-1.6,-1.6
2072,Kévin Rimane,gf GUF,MF,Paris S-G,fr Ligue 1,27,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2073,Tomás Rincón,ve VEN,MF,Torino,it Serie A,30,31.1,3,34,10,29.4,1.09,0.32,0.09,0.30,23.9,0,0,0,1.2,1.2,0.03,+1.8,+1.8
2074,Renaud Ripart,fr FRA,"FW,DF",Nîmes,fr Ligue 1,25,33.4,8,68,23,33.8,2.04,0.69,0.12,0.35,14.0,0,0,0,6.8,6.8,0.10,+1.2,+1.2
2075,Mihailo Ristić,rs SRB,"DF,MF",Montpellier,fr Ligue 1,22,3.6,1,5,2,40.0,1.38,0.55,0.20,0.50,22.3,0,0,0,1.0,1.0,0.21,0.0,0.0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
2076,Matt Ritchie,sct SCO,"DF,MF",Newcastle Utd,eng Premier League,28,32.5,2,39,8,20.5,1.20,0.25,0.03,0.13,19.2,0,1,2,5.1,3.6,0.09,-3.1,-2.6
2077,Cristian Rivera,es ESP,MF,Huesca,es La Liga,21,18.8,2,14,6,42.9,0.74,0.32,0.14,0.33,18.9,0,0,0,1.7,1.7,0.12,+0.3,+0.3
2078,Arjen Robben,nl NED,"FW,MF",Bayern Munich,de Bundesliga,34,6.3,4,22,12,54.5,3.49,1.90,0.18,0.33,14.7,1,0,0,3.4,3.4,0.16,+0.6,+0.6
2079,Rober,es ESP,DF,Levante,es La Liga,23,31.7,1,8,1,12.5,0.25,0.03,0.13,1.00,8.9,0,0,0,0.9,0.9,0.11,+0.1,+0.1
2080,Sergi Roberto,es ESP,"DF,MF",Barcelona,es La Liga,26,23.2,0,9,1,11.1,0.39,0.04,0.00,0.00,14.8,0,0,0,0.5,0.5,0.06,-0.5,-0.5
