Rk,Player,Nation,Pos,Squad,Comp,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def
630,Kevin Danso,at AUT,DF,Lens,fr Ligue 1,22,31.0,25,0.81,20,1,1,1,2,0,3,0.10,1,0,0,0,2,0
631,Dante,br BRA,DF,Nice,fr Ligue 1,37,31.9,27,0.85,23,0,0,1,1,2,3,0.09,1,0,0,1,1,0
632,Ebrima Darboe,gm GAM,MF,Roma,it Serie A,20,0.7,1,1.43,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
633,Márton Dárdai,de GER,DF,Hertha BSC,de Bundesliga,19,8.4,7,0.83,4,3,0,0,0,0,2,0.24,0,2,0,0,0,0
634,Sergi Darder,es ESP,MF,Espanyol,es La Liga,27,34.7,92,2.65,72,5,7,4,3,1,14,0.40,13,0,0,1,0,0
635,Vladimír Darida,cz CZE,MF,Hertha BSC,de Bundesliga,30,19.8,62,3.12,44,11,0,4,3,0,7,0.35,7,0,0,0,0,0
636,Karl Darlow,eng ENG,GK,Newcastle Utd,eng Premier League,30,8.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
637,Matteo Darmian,it ITA,DF,Inter,it Serie A,31,16.7,43,2.57,35,2,1,2,1,2,3,0.18,3,0,0,0,0,0
638,Josh Dasilva,eng ENG,"MF,FW",Brentford,eng Premier League,22,2.9,8,2.80,6,0,2,0,0,0,0,0.00,0,0,0,0,0,0
639,Jonathan David,ca CAN,FW,Lille,fr Ligue 1,21,31.2,77,2.48,63,0,3,8,3,0,4,0.13,4,0,0,0,0,0
640,Alphonso Davies,ca CAN,DF,Bayern Munich,de Bundesliga,20,19.3,70,3.62,54,4,9,1,2,0,4,0.21,4,0,0,0,0,0
641,Ben Davies,wls WAL,DF,Tottenham,eng Premier League,28,28.2,30,1.06,28,1,0,1,0,0,3,0.11,2,0,0,1,0,0
642,Tom Davies,eng ENG,MF,Everton,eng Premier League,23,2.6,5,1.91,4,0,0,1,0,0,0,0.00,0,0,0,0,0,0
643,Keinan Davis,eng ENG,FW,Aston Villa,eng Premier League,23,0.1,1,7.50,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0
644,Paweł Dawidowicz,pl POL,DF,Hellas Verona,it Serie A,26,13.3,11,0.83,7,0,0,0,1,3,1,0.08,1,0,0,0,0,0
645,Craig Dawson,eng ENG,DF,West Ham,eng Premier League,31,30.6,18,0.59,12,0,1,5,0,0,5,0.16,3,0,0,2,0,0
646,Kevin De Bruyne,be BEL,MF,Manchester City,eng Premier League,30,24.5,152,6.22,105,30,5,9,3,0,14,0.57,10,3,1,0,0,0
647,Konrad De La Fuente,us USA,"FW,MF",Marseille,fr Ligue 1,20,8.7,22,2.53,18,0,3,1,0,0,5,0.57,3,0,1,1,0,0
648,Sebastien De Maio,fr FRA,DF,Udinese,it Serie A,34,2.0,1,0.50,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
649,Tommaso De Nipoti,it ITA,FW,Atalanta,it Serie A,18,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
650,Rodrigo De Paul,ar ARG,MF,Atlético Madrid,es La Liga,27,23.9,95,3.97,68,21,2,1,2,1,6,0.25,5,1,0,0,0,0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def
651,Mattia De Sciglio,it ITA,DF,Juventus,it Serie A,28,13.0,32,2.47,26,3,1,1,1,0,4,0.31,4,0,0,0,0,0
652,Lorenzo De Silvestri,it ITA,DF,Bologna,it Serie A,33,25.5,46,1.80,32,9,0,2,3,0,2,0.08,2,0,0,0,0,0
653,Saulo Decarli,ch SUI,DF,Bochum,de Bundesliga,29,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
654,Troy Deeney,eng ENG,FW,Watford,eng Premier League,33,0.3,1,3.60,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
655,Grégoire Defrel,mq MTQ,FW,Sassuolo,it Serie A,30,15.1,48,3.18,38,0,5,3,2,0,2,0.13,2,0,0,0,0,0
656,Alessandro Deiola,it ITA,MF,Cagliari,it Serie A,25,23.7,37,1.56,32,0,0,4,0,1,4,0.17,3,0,0,1,0,0
657,Romain Del Castillo,fr FRA,"MF,FW",Rennes,fr Ligue 1,25,0.3,2,6.43,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0
658,Romain Del Castillo,fr FRA,"MF,FW",Brest,fr Ligue 1,25,10.8,34,3.14,23,3,2,4,2,0,10,0.92,7,2,0,0,1,0
659,Thomas Delaine,fr FRA,DF,Metz,fr Ligue 1,29,25.7,50,1.94,41,5,2,1,1,0,2,0.08,2,0,0,0,0,0
660,Thomas Delaney,dk DEN,MF,Sevilla,es La Liga,29,17.2,21,1.22,15,1,1,3,1,0,2,0.12,1,0,0,1,0,0
661,Thomas Delaney,dk DEN,MF,Dortmund,de Bundesliga,29,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
662,Liam Delap,eng ENG,FW,Manchester City,eng Premier League,18,0.1,1,10.00,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0
663,Sacha Delaye,fr FRA,"MF,FW",Montpellier,fr Ligue 1,19,2.9,7,2.49,4,0,1,1,0,1,2,0.71,1,0,1,0,0,0
664,Filippo Delli Carri,it ITA,DF,Salernitana,it Serie A,22,3.7,4,1.07,2,0,0,2,0,0,0,0.00,0,0,0,0,0,0
665,Andy Delort,dz ALG,FW,Nice,fr Ligue 1,29,27.2,65,2.39,50,1,4,5,4,1,9,0.33,6,0,0,1,2,0
666,Andy Delort,dz ALG,FW,Montpellier,fr Ligue 1,29,3.0,12,4.01,11,0,0,1,0,0,1,0.33,0,0,0,1,0,0
667,Fabian Delph,eng ENG,MF,Everton,eng Premier League,31,7.4,6,0.82,5,0,0,0,0,1,0,0.00,0,0,0,0,0,0
668,Moussa Dembélé,fr FRA,FW,Lyon,fr Ligue 1,25,24.5,63,2.57,41,0,7,6,7,2,15,0.61,7,0,2,3,3,0
669,Ousmane Dembélé,fr FRA,FW,Barcelona,es La Liga,24,15.7,88,5.62,60,11,10,4,3,0,17,1.09,13,3,1,0,0,0
670,Yusuf Demir,at AUT,FW,Barcelona,es La Liga,18,2.1,5,2.34,1,2,0,0,2,0,0,0.00,0,0,0,0,0,0
671,Merih Demiral,tr TUR,DF,Atalanta,it Serie A,23,21.3,8,0.38,2,0,1,4,0,1,3,0.14,0,0,0,3,0,0
672,Kerem Demirbay,de GER,MF,Leverkusen,de Bundesliga,28,22.8,71,3.12,30,33,2,2,3,1,10,0.44,7,2,0,0,1,0
673,Ermedin Demirović,ba BIH,FW,Freiburg,de Bundesliga,23,9.7,22,2.28,17,0,0,5,0,0,6,0.62,5,0,0,1,0,0
674,Diego Demme,de GER,MF,Napoli,it Serie A,29,7.7,23,3.00,19,0,0,1,2,1,1,0.13,1,0,0,0,0,0
675,Jason Denayer,be BEL,DF,Lyon,fr Ligue 1,26,11.1,4,0.36,4,0,0,0,0,0,1,0.09,1,0,0,0,0,0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def
676,Leander Dendoncker,be BEL,MF,Wolves,eng Premier League,26,21.7,27,1.25,25,0,0,1,0,1,7,0.32,5,0,0,1,0,1
677,Emmanuel Dennis,ng NGA,"FW,MF",Watford,eng Premier League,23,28.7,85,2.96,52,2,13,8,9,1,12,0.42,7,0,1,2,1,1
678,Fabio Depaoli,it ITA,DF,Hellas Verona,it Serie A,24,7.8,17,2.18,14,1,1,0,1,0,3,0.38,3,0,0,0,0,0
679,Fabio Depaoli,it ITA,"MF,DF",Sampdoria,it Serie A,24,1.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
680,Mike van der Hoorn,nl NED,DF,Arminia,de Bundesliga,28,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
681,Arthur Desmas,fr FRA,GK,Clermont Foot,fr Ligue 1,27,14.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
682,Sergiño Dest,us USA,"DF,FW",Barcelona,es La Liga,20,16.8,43,2.56,32,2,7,0,2,0,3,0.18,3,0,0,0,0,0
683,Mattia Destro,it ITA,FW,Genoa,it Serie A,30,19.4,31,1.60,20,0,4,4,3,0,4,0.21,2,0,1,0,1,0
684,Gerard Deulofeu,es ESP,"FW,MF",Udinese,it Serie A,27,29.1,149,5.13,85,39,10,8,7,0,11,0.38,6,2,0,2,1,0
685,Kiernan Dewsbury-Hall,eng ENG,MF,Leicester City,eng Premier League,22,23.4,77,3.29,58,5,8,3,3,0,6,0.26,5,1,0,0,0,0
686,Jacopo Dezi,it ITA,MF,Venezia,it Serie A,29,0.2,2,10.59,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
687,Samuel Di Carmine,it ITA,FW,Hellas Verona,it Serie A,32,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
688,Federico Di Francesco,it ITA,"FW,MF",Empoli,it Serie A,27,15.2,41,2.70,31,1,1,4,4,0,7,0.46,4,1,0,1,1,0
689,Giovanni Di Lorenzo,it ITA,DF,Napoli,it Serie A,27,31.9,68,2.13,58,2,2,4,1,1,7,0.22,4,1,0,2,0,0
690,Ángel Di María,ar ARG,FW,Paris S-G,fr Ligue 1,33,18.3,104,5.69,76,16,6,4,2,0,12,0.66,11,0,0,0,1,0
691,Francesco Di Mariano,it ITA,FW,Venezia,it Serie A,25,0.7,1,1.45,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
692,Francesco Di Tacchio,it ITA,MF,Salernitana,it Serie A,31,13.9,16,1.15,13,1,0,1,1,0,0,0.00,0,0,0,0,0,0
693,Boulaye Dia,sn SEN,FW,Villarreal,es La Liga,24,14.1,36,2.56,30,0,3,2,1,0,7,0.50,6,0,0,1,0,0
694,Moussa Diaby,fr FRA,"FW,MF",Leverkusen,de Bundesliga,22,30.7,115,3.75,90,8,11,3,2,1,24,0.78,19,0,3,1,1,0
695,Yadaly Diaby,gn GUI,"FW,MF",Clermont Foot,fr Ligue 1,20,0.7,1,1.34,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
696,Mouctar Diakhaby,gn GUI,DF,Valencia,es La Liga,24,21.6,10,0.46,6,1,1,0,1,1,2,0.09,2,0,0,0,0,0
697,Ibrahim Diakité,gn GUI,MF,Reims,fr Ligue 1,17,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
698,Abdou Diallo,sn SEN,DF,Paris S-G,fr Ligue 1,25,9.7,6,0.62,6,0,0,0,0,0,2,0.21,2,0,0,0,0,0
699,Habib Diallo,sn SEN,FW,Strasbourg,fr Ligue 1,26,17.1,33,1.93,24,0,4,4,1,0,8,0.47,4,0,3,1,0,0
700,Ibrahima Diallo,fr FRA,MF,Southampton,eng Premier League,22,11.4,30,2.64,24,0,4,0,1,1,3,0.26,3,0,0,0,0,0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def
701,Mouhamadou Diarra,sn SEN,MF,Strasbourg,fr Ligue 1,17,1.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
702,Stéphane Diarra,fr FRA,"MF,FW",Lorient,fr Ligue 1,22,5.8,31,5.32,16,2,3,6,3,1,3,0.52,0,0,0,1,2,0
703,Rúben Dias,pt POR,DF,Manchester City,eng Premier League,24,26.7,36,1.35,31,0,0,4,0,1,7,0.26,5,0,0,2,0,0
704,Krépin Diatta,sn SEN,"MF,DF",Monaco,fr Ligue 1,22,3.2,4,1.27,4,0,0,0,0,0,1,0.32,1,0,0,0,0,0
705,Amadou Diawara,gn GUI,MF,Roma,it Serie A,24,1.9,1,0.53,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
706,Brahim Díaz,es ESP,MF,Milan,it Serie A,21,20.6,78,3.78,61,2,4,3,5,3,10,0.48,7,1,0,2,0,0
707,Javier Díaz,es ESP,GK,Sevilla,es La Liga,24,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
708,Luis Díaz,co COL,FW,Liverpool,eng Premier League,24,10.6,60,5.64,41,0,11,6,1,1,4,0.38,3,0,0,1,0,0
709,Víctor Díaz,es ESP,DF,Granada,es La Liga,33,16.7,13,0.78,11,0,0,2,0,0,1,0.06,1,0,0,0,0,0
710,Daniel Didavi,de GER,"MF,FW",Stuttgart,de Bundesliga,31,3.1,10,3.25,7,0,2,0,1,0,1,0.32,1,0,0,0,0,0
711,Bamba Dieng,sn SEN,FW,Marseille,fr Ligue 1,21,10.8,20,1.85,11,0,1,4,2,2,5,0.46,1,0,1,0,2,1
712,Eric Dier,eng ENG,DF,Tottenham,eng Premier League,27,34.1,30,0.88,25,0,0,4,0,1,5,0.15,3,0,0,2,0,0
713,Elhadji Dieye,sn SEN,"FW,MF",Saint-Étienne,fr Ligue 1,19,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
714,Lucas Digne,fr FRA,DF,Aston Villa,eng Premier League,28,14.1,53,3.75,37,14,1,0,1,0,8,0.57,5,2,0,0,1,0
715,Lucas Digne,fr FRA,DF,Everton,eng Premier League,28,13.0,35,2.69,23,9,2,0,1,0,0,0.00,0,0,0,0,0,0
716,Mitchell Dijks,nl NED,"DF,FW",Bologna,it Serie A,28,7.7,12,1.56,8,3,0,0,1,0,0,0.00,0,0,0,0,0,0
717,Javairô Dilrosun,nl NED,"MF,FW",Bordeaux,fr Ligue 1,23,19.2,83,4.31,47,15,11,6,4,0,12,0.62,6,3,2,1,0,0
718,Javairô Dilrosun,nl NED,FW,Hertha BSC,de Bundesliga,23,1.5,1,0.65,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
719,Federico Dimarco,it ITA,DF,Inter,it Serie A,23,15.9,88,5.53,42,30,4,10,1,1,8,0.50,3,3,0,2,0,0
720,Landry Dimata,be BEL,"FW,MF",Espanyol,es La Liga,23,6.0,19,3.15,13,0,2,1,3,0,1,0.17,0,0,0,1,0,0
721,Stole Dimitrievski,mk MKD,GK,Rayo Vallecano,es La Liga,27,30.8,7,0.23,4,3,0,0,0,0,0,0.00,0,0,0,0,0,0
722,Junior Dina Ebimbe,fr FRA,MF,Paris S-G,fr Ligue 1,20,3.5,4,1.14,4,0,0,0,0,0,1,0.28,1,0,0,0,0,0
723,Tristan Dingomé,cm CMR,"MF,FW",Troyes,fr Ligue 1,30,12.0,40,3.35,24,10,3,1,2,0,6,0.50,3,1,1,0,1,0
724,Sinaly Diomande,ci CIV,DF,Lyon,fr Ligue 1,20,6.4,4,0.62,3,0,0,0,0,1,0,0.00,0,0,0,0,0,0
725,Issa Diop,fr FRA,DF,West Ham,eng Premier League,24,10.7,2,0.19,2,0,0,0,0,0,1,0.09,1,0,0,0,0,0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def
726,Sofiane Diop,fr FRA,"MF,FW",Monaco,fr Ligue 1,21,21.6,78,3.60,50,16,3,2,6,1,11,0.51,9,0,0,1,1,0
727,Andy Diouf,fr FRA,MF,Rennes,fr Ligue 1,18,0.2,1,6.43,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
728,Assane Dioussé,sn SEN,MF,Saint-Étienne,fr Ligue 1,23,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
729,Axel Disasi,fr FRA,DF,Monaco,fr Ligue 1,23,30.2,13,0.43,11,0,0,2,0,0,0,0.00,0,0,0,0,0,0
730,Filippo Distefano,it ITA,FW,Fiorentina,it Serie A,17,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
731,Matías Dituro,ar ARG,GK,Celta Vigo,es La Liga,34,38.0,3,0.08,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0
732,Tiago Djaló,pt POR,DF,Lille,fr Ligue 1,21,25.9,24,0.93,17,3,2,0,0,2,3,0.12,1,0,2,0,0,0
733,Djené,tg TOG,DF,Getafe,es La Liga,29,34.6,29,0.84,21,1,2,1,2,2,3,0.09,3,0,0,0,0,0
734,Moussa Djenepo,ml MLI,MF,Southampton,eng Premier League,23,5.1,18,3.54,15,0,1,1,1,0,1,0.20,1,0,0,0,0,0
735,Koffi Djidji,ci CIV,DF,Torino,it Serie A,28,19.3,15,0.78,15,0,0,0,0,0,2,0.10,2,0,0,0,0,0
736,Alexander Djiku,gh GHA,DF,Strasbourg,fr Ligue 1,26,29.9,34,1.14,31,1,0,2,0,0,5,0.17,4,1,0,0,0,0
737,Bryan Djile Nokoué,cm CMR,"DF,MF",Saint-Étienne,fr Ligue 1,19,0.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
738,Berat Djimsiti,al ALB,DF,Atalanta,it Serie A,28,25.1,23,0.92,16,0,1,5,0,1,2,0.08,2,0,0,0,0,0
739,Ouparine Djoco,sn SEN,GK,Clermont Foot,fr Ligue 1,23,23.5,2,0.09,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
740,Naïs Djouahra,fr FRA,"FW,MF",Real Sociedad,es La Liga,21,2.4,9,3.82,7,0,1,1,0,0,0,0.00,0,0,0,0,0,0
741,Marko Dmitrović,rs SRB,GK,Sevilla,es La Liga,29,6.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
742,Lewis Dobbin,eng ENG,"FW,MF",Everton,eng Premier League,18,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
743,Matt Doherty,ie IRL,DF,Tottenham,eng Premier League,29,9.7,30,3.09,24,0,1,5,0,0,4,0.41,4,0,0,0,0,0
744,Jeremy Doku,be BEL,"FW,MF",Rennes,fr Ligue 1,19,5.2,24,4.59,17,0,4,1,2,0,5,0.96,4,0,1,0,0,0
745,Kasper Dolberg,dk DEN,FW,Nice,fr Ligue 1,23,16.6,31,1.87,24,0,0,5,2,0,3,0.18,2,0,0,1,0,0
746,Jaume Doménech,es ESP,GK,Valencia,es La Liga,30,3.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
747,Brandon Domingues,fr FRA,"MF,FW",Troyes,fr Ligue 1,21,2.6,6,2.34,5,1,0,0,0,0,0,0.00,0,0,0,0,0,0
748,Carlos Dominguez,es ESP,DF,Celta Vigo,es La Liga,20,3.8,2,0.52,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
749,Mario Dominguez,es ESP,FW,Valencia,es La Liga,17,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
750,Nicolás Domínguez,ar ARG,MF,Bologna,it Serie A,23,22.4,61,2.72,52,1,0,5,1,2,4,0.18,4,0,0,0,0,0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def
751,John Donald,es ESP,DF,Elche,es La Liga,20,2.0,2,1.00,1,0,0,0,0,1,0,0.00,0,0,0,0,0,0
752,Lee Dongjun,kr KOR,"MF,FW",Hertha BSC,de Bundesliga,24,1.3,2,1.51,1,0,0,1,0,0,1,0.76,1,0,0,0,0,0
753,Anastasios Donis,gr GRE,"FW,MF",Reims,fr Ligue 1,24,4.1,5,1.22,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
754,Gianluigi Donnarumma,it ITA,GK,Paris S-G,fr Ligue 1,22,17.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
755,Niklas Dorsch,de GER,MF,Augsburg,de Bundesliga,23,25.8,40,1.55,26,8,0,1,2,3,3,0.12,3,0,0,0,0,0
756,Gabriel Dos Santos,br BRA,DF,Arsenal,eng Premier League,23,34.0,22,0.65,19,0,0,2,0,1,1,0.03,1,0,0,0,0,0
757,Jodel Dossou,bj BEN,FW,Clermont Foot,fr Ligue 1,29,22.3,66,2.96,42,0,14,5,5,0,6,0.27,2,0,3,1,0,0
758,Lohann Doucet,fr FRA,"MF,DF",Nantes,fr Ligue 1,18,0.1,1,15.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
759,Abdoulaye Doucouré,ml MLI,MF,Everton,eng Premier League,28,28.2,57,2.02,50,0,3,3,0,1,7,0.25,5,0,1,1,0,0
760,Cheick Doucouré,ml MLI,MF,Lens,fr Ligue 1,21,32.7,96,2.93,83,0,3,4,3,3,9,0.28,7,0,0,2,0,0
761,Fodé Doucouré,ml MLI,"DF,FW",Reims,fr Ligue 1,20,1.7,4,2.34,3,0,1,0,0,0,0,0.00,0,0,0,0,0,0
762,Ismaël Doukouré,fr FRA,DF,Strasbourg,fr Ligue 1,18,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
763,Kamory Doumbia,ml MLI,"MF,FW",Reims,fr Ligue 1,18,3.9,11,2.81,7,2,1,0,1,0,2,0.51,1,0,1,0,0,0
764,Moussa Doumbia,ml MLI,FW,Reims,fr Ligue 1,26,1.0,3,3.14,2,0,0,1,0,0,2,2.09,2,0,0,0,0,0
765,Souleyman Doumbia,ci CIV,"DF,FW",Angers,fr Ligue 1,24,24.7,42,1.70,32,2,4,1,3,0,1,0.04,1,0,0,0,0,0
766,Kieran Dowell,eng ENG,"FW,MF",Norwich City,eng Premier League,23,10.1,26,2.57,19,7,0,0,0,0,1,0.10,1,0,0,0,0,0
767,Bartłomiej Drągowski,pl POL,GK,Fiorentina,it Serie A,23,6.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
768,Radu Drăgușin,ro ROU,DF,Sampdoria,it Serie A,19,6.9,5,0.73,4,1,0,0,0,0,1,0.15,1,0,0,0,0,0
769,Radu Drăgușin,ro ROU,DF,Salernitana,it Serie A,19,5.4,3,0.55,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
770,Cody Drameh,eng ENG,"DF,MF",Leeds United,eng Premier League,19,1.4,2,1.41,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
771,Julian Draxler,de GER,"FW,MF",Paris S-G,fr Ligue 1,27,6.1,15,2.46,12,1,1,0,0,1,2,0.33,2,0,0,0,0,0
772,Matthieu Dreyer,fr FRA,GK,Lorient,fr Ligue 1,32,16.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
773,Domingos Duarte,pt POR,DF,Granada,es La Liga,26,18.7,10,0.53,8,1,0,1,0,0,0,0.00,0,0,0,0,0,0
774,Óscar Duarte,cr CRC,DF,Levante,es La Liga,32,19.7,9,0.46,6,0,0,2,0,1,0,0.00,0,0,0,0,0,0
775,Rubén Duarte,es ESP,DF,Alavés,es La Liga,25,29.1,58,1.99,36,16,0,0,3,3,5,0.17,3,1,0,0,1,0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def
776,Leo Dubois,fr FRA,DF,Lyon,fr Ligue 1,26,19.4,45,2.32,34,6,0,3,1,1,5,0.26,3,0,0,1,1,0
777,Martin Dúbravka,sk SVK,GK,Newcastle Utd,eng Premier League,32,26.0,3,0.12,1,2,0,0,0,0,0,0.00,0,0,0,0,0,0
778,Ondrej Duda,sk SVK,"MF,FW",Köln,de Bundesliga,26,17.9,61,3.41,37,6,9,3,5,1,2,0.11,1,0,1,0,0,0
779,Jeremy Dudziak,tn TUN,"MF,FW",Greuther Fürth,de Bundesliga,25,12.6,31,2.46,21,2,1,2,5,0,4,0.32,1,0,1,0,2,0
780,Shane Duffy,ie IRL,DF,Brighton,eng Premier League,29,16.0,9,0.56,7,0,0,2,0,0,1,0.06,0,0,0,1,0,0
781,Unai Dufur,es ESP,DF,Osasuna,es La Liga,22,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
782,Denzel Dumfries,nl NED,DF,Inter,it Serie A,25,22.5,63,2.79,49,4,3,4,3,0,7,0.31,5,1,0,0,1,0
783,Paul Dummett,wls WAL,DF,Newcastle Utd,eng Premier League,29,2.2,1,0.45,1,0,0,0,0,0,1,0.45,1,0,0,0,0,0
784,Alfred Duncan,gh GHA,MF,Fiorentina,it Serie A,28,21.5,50,2.33,45,1,0,2,1,1,4,0.19,4,0,0,0,0,0
785,Lewis Dunk,eng ENG,DF,Brighton,eng Premier League,29,28.6,20,0.70,16,1,0,3,0,0,3,0.10,2,1,0,0,0,0
786,Erik Durm,de GER,DF,Eint Frankfurt,de Bundesliga,29,5.3,7,1.33,6,1,0,0,0,0,3,0.57,3,0,0,0,0,0
787,Hugo Duro,es ESP,"DF,MF",Getafe,es La Liga,21,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
788,Hugo Duro,es ESP,"FW,MF",Valencia,es La Liga,21,20.4,34,1.67,21,1,3,1,7,1,7,0.34,2,0,1,1,2,1
789,Jean-Kevin Duverne,fr FRA,DF,Brest,fr Ligue 1,24,33.4,58,1.74,45,4,5,0,2,2,6,0.18,5,0,1,0,0,0
790,Paulo Dybala,ar ARG,"FW,MF",Juventus,it Serie A,27,22.9,113,4.93,73,12,10,7,8,3,13,0.57,10,3,0,0,0,0
791,Edin Džeko,ba BIH,FW,Inter,it Serie A,35,27.4,92,3.35,76,0,3,7,5,1,17,0.62,14,0,0,2,1,0
792,Enzo Ebosse,cm CMR,DF,Angers,fr Ligue 1,22,21.0,26,1.24,18,0,1,0,6,1,1,0.05,1,0,0,0,0,0
793,Tyronne Ebuehi,ng NGA,DF,Venezia,it Serie A,25,12.6,19,1.50,18,1,0,0,0,0,0,0.00,0,0,0,0,0,0
794,Ederson,br BRA,GK,Manchester City,eng Premier League,27,37.0,2,0.05,2,0,0,0,0,0,1,0.03,1,0,0,0,0,0
795,Éderson,br BRA,MF,Salernitana,it Serie A,22,12.7,31,2.43,21,0,0,2,7,1,2,0.16,1,0,0,0,1,0
796,Odsonne Édouard,fr FRA,FW,Crystal Palace,eng Premier League,23,17.4,51,2.94,33,0,8,9,0,1,4,0.23,2,0,1,1,0,0
797,CJ Egan-Riley,eng ENG,DF,Manchester City,eng Premier League,18,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
798,Maximilian Eggestein,de GER,MF,Freiburg,de Bundesliga,24,24.4,50,2.05,42,2,0,2,2,2,5,0.21,5,0,0,0,0,0
799,Lilian Egloff,de GER,"MF,DF",Stuttgart,de Bundesliga,18,0.3,1,2.81,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
800,Kingsley Ehizibue,nl NED,DF,Köln,de Bundesliga,26,7.6,17,2.25,15,1,1,0,0,0,2,0.27,2,0,0,0,0,0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def
801,Julian Eitschberger,de GER,DF,Hertha BSC,de Bundesliga,17,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
802,Albin Ekdal,se SWE,MF,Sampdoria,it Serie A,32,18.2,19,1.05,14,0,0,3,2,0,0,0.00,0,0,0,0,0,0
803,Hugo Ekitike,fr FRA,FW,Reims,fr Ligue 1,19,14.1,40,2.83,23,0,10,3,4,0,9,0.64,4,0,1,2,2,0
